gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.7,0.0,0.0,1.0,0.21468688901682664,6.0,9.0,0.26486394307204525,0.5584889030086597,0.4303838338556642,2.0,2.0,1.0,4.0
-0.7,0.0,1.0,0.0,0.9095023713416636,8.0,6.0,0.42999074763666556,0.3358246137052087,0.40238545578953383,2.0,0.0,1.0,1.0
-0.7,0.0,2.0,1.0,0.8172353731634568,8.0,7.0,0.35915036480104895,0.3629608845071354,0.1054628547546053,1.0,0.0,1.0,1.0
-0.7,0.0,3.0,0.0,0.9038804747351074,11.0,7.0,0.43328860004672914,0.4467350719939044,0.21325596659690405,2.0,0.0,3.0,1.0
-0.7,0.0,4.0,0.0,0.706879269974428,14.0,14.0,0.7685894428410469,0.9388119159245221,0.4684224537819453,2.0,0.0,0.0,2.0
-0.7,0.0,5.0,0.0,0.11807620134088448,3.0,8.0,0.2018819489697616,0.5627918534786694,0.6490164085656119,1.0,0.0,0.0,6.0
-0.7,0.0,6.0,1.0,0.09240081507565423,6.0,9.0,0.3367854266113223,0.5641253299904223,0.5928017557018319,2.0,0.0,0.0,5.0
-0.7,0.0,7.0,0.0,0.5619739983126795,10.0,9.0,0.46382925064426206,0.6468718372822685,0.1523691147232526,0.0,0.0,2.0,1.0
-0.7,0.0,8.0,1.0,0.5714119651861759,9.0,8.0,0.4276077175266963,0.5679655563641595,0.09963224438696017,1.0,0.0,1.0,1.0
-0.7,0.0,9.0,0.0,0.038956964574643815,2.0,6.0,0.11522146301645045,0.462679203617889,0.6704218325486454,1.0,1.0,0.0,4.0
-0.7,0.0,10.0,0.0,0.32654746569377546,1.0,4.0,0.020006786832508616,0.22723805117502768,0.7391482886371528,1.0,1.0,0.0,3.0
-0.7,0.0,11.0,1.0,0.29081818399911286,8.0,13.0,0.4970409798938267,1.0,0.4801631947488679,1.0,0.0,0.0,6.0
-0.7,0.0,12.0,0.0,0.5105631773544871,14.0,7.0,0.6151267432391824,0.2852869624167396,-0.09608915314707465,3.0,0.0,6.0,2.0
-0.7,0.0,13.0,0.0,0.30384681613764786,10.0,12.0,0.5124980099897477,0.6582892108799598,0.38330247240050674,0.0,1.0,2.0,3.0
-0.7,0.0,14.0,1.0,0.3037439848381618,4.0,7.0,0.19288966999143395,0.3139529425628775,0.7033855633132997,3.0,1.0,0.0,5.0
-0.7,0.0,15.0,1.0,0.14317216178281733,1.0,6.0,0.05168729416287452,0.33571756920635876,0.6901218553777644,1.0,2.0,0.0,4.0
-0.7,0.0,16.0,0.0,0.036330028519636404,5.0,5.0,0.2810187869142772,0.20376128833840684,0.6398497651826923,4.0,0.0,0.0,4.0
-0.7,0.0,17.0,0.0,0.3992353379934255,13.0,6.0,0.6322002109613398,0.4335941474984645,0.26512960968515215,6.0,0.0,1.0,0.0
-0.7,0.0,18.0,1.0,0.7468420326825728,13.0,10.0,0.572190563963443,0.5212960788634121,0.07654087046995722,2.0,0.0,3.0,2.0
-0.7,0.0,19.0,1.0,0.8549677477614205,17.0,16.0,0.6740215370413136,0.8944530111409507,0.24563271664832537,3.0,0.0,2.0,4.0
-0.7,0.0,20.0,1.0,0.6546804603259065,5.0,4.0,0.20234835197438306,0.1989227105816634,0.29596637606475396,1.0,0.0,1.0,1.0
-0.7,0.0,21.0,0.0,0.9662900439556562,10.0,8.0,0.42510089109243765,0.38901058367997354,0.3310891947849637,1.0,0.0,3.0,2.0
-0.7,0.0,22.0,1.0,0.6436553274198422,13.0,11.0,0.6211131525182907,0.5945266449807988,-0.1620543460349976,0.0,0.0,3.0,1.0
-0.7,0.0,23.0,0.0,0.7442671715418359,14.0,12.0,0.6665972830505872,0.7836196340543677,0.25437130802253294,2.0,0.0,1.0,1.0
-0.7,0.0,24.0,1.0,0.8320025806004527,10.0,8.0,0.48440236472028453,0.3927328485249128,0.3041382980819993,3.0,0.0,1.0,2.0
-0.7,0.0,25.0,1.0,0.005958057194502042,4.0,5.0,0.1792788698179145,0.2706417428257744,0.5945302428775251,4.0,2.0,0.0,3.0
-0.7,0.0,26.0,0.0,0.5333576729256835,4.0,6.0,0.17373560260439141,0.34212506963604516,0.20380686665592063,0.0,0.0,1.0,3.0
-0.7,0.0,27.0,1.0,0.9208275727387559,18.0,17.0,0.8572835215629642,0.9022574395168482,0.24036768230780164,3.0,0.0,1.0,3.0
-0.7,0.0,28.0,0.0,0.1832838663977726,3.0,8.0,0.15026861937555397,0.46377838844702185,0.7027920360651848,3.0,1.0,0.0,7.0
-0.7,0.0,29.0,1.0,0.9869481821956921,6.0,4.0,0.3338817904039798,0.30623848410181065,0.12915674549655393,1.0,0.0,1.0,0.0
-0.7,0.0,30.0,1.0,0.4695920874499636,9.0,10.0,0.4083525603944899,0.47526988236861684,0.4686900765395144,0.0,1.0,2.0,2.0
-0.7,0.0,31.0,1.0,0.5562574128788057,17.0,10.0,0.9003247859392469,0.7408161801326506,0.12113306067575536,3.0,0.0,4.0,0.0
-0.7,0.0,32.0,0.0,0.2511300020650048,0.0,6.0,0.0,0.3946397760512226,,0.0,3.0,0.0,3.0
-0.7,0.0,33.0,0.0,0.4361622412042425,11.0,6.0,0.5759034714511764,0.3266136455268328,0.2748726161101684,3.0,0.0,3.0,1.0
-0.7,0.0,34.0,0.0,0.8251410816019913,10.0,11.0,0.5163759085193298,0.6205687610067682,0.006057060383554938,0.0,0.0,1.0,2.0
-0.7,0.0,35.0,1.0,0.6369874857059379,1.0,7.0,0.06471902450644008,0.31520975130899936,0.6607766544913413,0.0,1.0,0.0,5.0
-0.7,0.0,36.0,0.0,0.823006595609082,19.0,9.0,0.9549243656698398,0.5669518309846499,0.13458981072271642,6.0,0.0,5.0,1.0
-0.7,0.0,37.0,0.0,0.28336614285913253,7.0,6.0,0.36988034482149296,0.39789513688491274,0.5261793876456743,3.0,0.0,0.0,2.0
-0.7,0.0,38.0,1.0,0.4507293191673649,3.0,3.0,0.12664433249007018,0.19845530527669708,0.7792671394673211,3.0,1.0,0.0,2.0
-0.7,0.0,39.0,1.0,0.1748522179179871,6.0,5.0,0.37147187898997264,0.31611926440192417,0.4614291629497346,1.0,1.0,1.0,0.0
-0.7,0.0,40.0,0.0,0.04499599974025348,4.0,10.0,0.17363274529818465,0.6581032934281261,0.6517558089023978,2.0,3.0,0.0,5.0
-0.7,0.0,41.0,0.0,0.6661224241001631,12.0,7.0,0.5572978998383069,0.3841922421047882,0.15698783632143978,3.0,0.0,3.0,1.0
-0.7,0.0,42.0,0.0,0.32638728586656496,6.0,11.0,0.3467750823027181,0.690914585510313,0.6374021413728769,1.0,2.0,0.0,4.0
-0.7,0.0,43.0,0.0,0.2591235517624423,5.0,5.0,0.2562105244110477,0.2927239703552854,0.4536624752808886,2.0,1.0,1.0,2.0
-0.7,0.0,44.0,1.0,0.7478005686592556,10.0,10.0,0.43465960968585066,0.565216893326643,0.32035383986269955,1.0,0.0,1.0,2.0
-0.7,0.0,45.0,1.0,0.695833139867519,3.0,5.0,0.19331124857704568,0.28132188304752304,-0.053946339032050754,1.0,0.0,1.0,4.0
-0.7,0.0,46.0,1.0,0.965867770377594,11.0,7.0,0.4561806863078793,0.49278143835388816,0.7024205997684075,6.0,0.0,0.0,2.0
-0.7,0.0,47.0,0.0,0.3349038546704559,3.0,8.0,0.16633719665952093,0.49476475739126846,0.7185641592718421,1.0,2.0,0.0,4.0
-0.7,0.0,48.0,1.0,0.8893338697884594,12.0,9.0,0.5524907278425948,0.611992687274441,0.14223758199693518,1.0,0.0,2.0,0.0
-0.7,0.0,49.0,1.0,0.42776545485268735,6.0,6.0,0.36065391688508364,0.49502420855352575,0.30184905390269934,3.0,1.0,2.0,4.0
