gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.7,0.0,0.0,1.0,0.048370026456534654,6.0,10.0,0.3366152492224315,0.5887256108265784,0.2450392770292786,1.0,2.0,1.0,4.0
0.7,0.0,1.0,1.0,0.33347067385878715,7.0,13.0,0.3550202313094692,0.8313776191552882,-0.1718137476193912,0.0,3.0,3.0,6.0
0.7,0.0,2.0,1.0,0.9216562983262552,12.0,10.0,0.48492694487171967,0.5610244477681303,0.0860457178916112,1.0,0.0,2.0,1.0
0.7,0.0,3.0,0.0,0.48213457030622453,3.0,7.0,0.12191858020794209,0.3588640223060182,-0.07551025089075794,0.0,2.0,0.0,2.0
0.7,0.0,4.0,1.0,0.8082330710130834,11.0,7.0,0.5961778151438809,0.4804028224067755,-0.05274491066510678,2.0,0.0,2.0,0.0
0.7,0.0,5.0,0.0,0.8307343265382507,14.0,7.0,0.674894375154454,0.3835765313972088,0.10043155603217231,4.0,0.0,3.0,0.0
0.7,0.0,6.0,0.0,0.24995162598716836,3.0,5.0,0.1655887928377118,0.27205275021900627,0.23475042472894878,1.0,1.0,0.0,2.0
0.7,0.0,7.0,1.0,0.13800290982223928,8.0,9.0,0.35005811363209566,0.5523441137346952,0.4332410554187828,3.0,1.0,1.0,4.0
0.7,0.0,8.0,1.0,0.8969902059103498,8.0,7.0,0.3187965986492933,0.2544877383833992,-0.04751093216951794,1.0,0.0,2.0,2.0
0.7,0.0,9.0,1.0,0.7111562124584719,6.0,7.0,0.2255058508827878,0.4088141901712019,0.6834886266191814,2.0,0.0,0.0,3.0
0.7,0.0,10.0,0.0,0.3511864316041746,6.0,9.0,0.2913064228612066,0.5699456163041154,-0.24606378065984216,0.0,4.0,1.0,0.0
0.7,0.0,11.0,1.0,0.885757179024588,15.0,11.0,0.6375489797042382,0.6374991610365558,0.28840500039649697,4.0,0.0,0.0,0.0
0.7,0.0,12.0,0.0,0.568703593986375,14.0,12.0,0.5133604353885606,0.6579072942569992,0.22274801424845903,1.0,0.0,3.0,2.0
0.7,0.0,13.0,1.0,0.41321121890883683,11.0,10.0,0.46705150834737147,0.5167147391741678,0.09507201000211601,1.0,0.0,1.0,1.0
0.7,0.0,14.0,0.0,0.9643209434741362,12.0,9.0,0.5355749625959073,0.49987191893949756,-0.08725560607789189,1.0,0.0,2.0,0.0
0.7,0.0,15.0,0.0,0.14045665394361628,3.0,10.0,0.12192707211327336,0.5277081751741661,0.2944771858623599,1.0,3.0,0.0,5.0
0.7,0.0,16.0,1.0,0.7234797323143632,12.0,11.0,0.5133720350003947,0.6172443721910121,0.20101792941941976,2.0,0.0,1.0,2.0
0.7,0.0,17.0,1.0,0.8560101577652511,15.0,15.0,0.6684329091831084,0.7396160701266118,0.0502037470237867,1.0,0.0,1.0,2.0
0.7,0.0,18.0,1.0,0.3380834959789646,6.0,9.0,0.2419746236732836,0.4644469620914306,0.2639194177398007,0.0,1.0,0.0,2.0
0.7,0.0,19.0,1.0,0.36443799812279043,8.0,9.0,0.3394409760966295,0.4796748573018216,0.2684048602970879,1.0,0.0,3.0,5.0
0.7,0.0,20.0,0.0,0.17323225907579987,4.0,12.0,0.21343383395556131,0.6458347792383708,0.5768962374672381,2.0,4.0,0.0,6.0
0.7,0.0,21.0,1.0,0.6029780387872584,13.0,9.0,0.7586141464617665,0.5090610663084442,0.24971317551134933,3.0,0.0,2.0,1.0
0.7,0.0,22.0,0.0,0.47592733792386155,12.0,10.0,0.581840540512744,0.5843447033468125,-0.15133977452310304,1.0,0.0,1.0,0.0
0.7,0.0,23.0,1.0,0.5980962665534225,9.0,11.0,0.4354523381759503,0.5166981386917524,0.3632567822241732,1.0,0.0,1.0,4.0
0.7,0.0,24.0,0.0,0.07954202898650764,6.0,8.0,0.3200359836546835,0.5212073747639574,0.40312672183821646,1.0,3.0,1.0,1.0
0.7,0.0,25.0,0.0,0.5833570703013603,3.0,4.0,0.15760382577437188,0.24711924306576882,0.2520474720352121,1.0,2.0,1.0,1.0
0.7,0.0,26.0,0.0,0.9808287023238844,10.0,8.0,0.3361460723173465,0.44368820384996366,0.24589205505478864,1.0,0.0,1.0,0.0
0.7,0.0,27.0,0.0,0.9711894736728228,13.0,6.0,0.6454112013725684,0.30892793792619144,-0.24730088998177457,2.0,0.0,5.0,0.0
0.7,0.0,28.0,1.0,0.6335570043516172,16.0,10.0,0.7913497362792147,0.5496705937536965,0.0685991400967558,5.0,0.0,2.0,1.0
0.7,0.0,29.0,1.0,0.3138151674685168,9.0,8.0,0.49042048064975163,0.4300058144526514,0.3680781783928749,4.0,1.0,1.0,3.0
0.7,0.0,30.0,0.0,0.21664512829087723,5.0,7.0,0.22490611573025693,0.31145447684268196,0.16281268099355892,2.0,2.0,1.0,3.0
0.7,0.0,31.0,0.0,0.45737005479660375,4.0,4.0,0.17445572496140657,0.23142080579463117,0.21106808559551,2.0,1.0,1.0,2.0
0.7,0.0,32.0,0.0,0.8080968565594969,13.0,12.0,0.7297355395609018,0.8773090468533259,0.1325424330376444,2.0,0.0,1.0,2.0
0.7,0.0,33.0,0.0,0.37980469495031133,4.0,6.0,0.18832089160016985,0.2909938560691609,0.3803761525060053,1.0,3.0,1.0,1.0
0.7,0.0,34.0,1.0,0.13308608795166255,6.0,15.0,0.32547838293527864,0.8911968583085608,0.6103984844107302,1.0,2.0,0.0,8.0
0.7,0.0,35.0,0.0,0.012083230672545908,7.0,4.0,0.4207203379889002,0.23674658392012984,-0.015666563463385047,3.0,2.0,3.0,1.0
0.7,0.0,36.0,1.0,0.5908478299207084,11.0,11.0,0.5086164218955218,0.6413371230696526,0.43155966609338864,1.0,0.0,0.0,1.0
0.7,0.0,37.0,1.0,0.7894408425795837,10.0,9.0,0.5051000583172202,0.5809890707363127,0.4175035517790897,3.0,0.0,0.0,2.0
0.7,0.0,38.0,1.0,0.10267022132105164,2.0,1.0,0.10460113215828806,0.05115355742927463,0.19573862293249059,1.0,0.0,1.0,1.0
0.7,0.0,39.0,0.0,0.34551193655371515,10.0,5.0,0.5168861197484242,0.20562514219393452,0.3045220103339465,3.0,0.0,2.0,0.0
0.7,0.0,40.0,1.0,0.9938301763758317,13.0,7.0,0.5292002530568177,0.3044785564096667,-0.056937619499450705,2.0,0.0,4.0,0.0
0.7,0.0,41.0,1.0,0.2221775245260219,8.0,6.0,0.4373811020494541,0.3276657727427059,0.2818340541063981,3.0,0.0,1.0,2.0
0.7,0.0,42.0,1.0,0.6719237405697196,10.0,9.0,0.5652355603453166,0.5727313207077853,0.5132456260315272,3.0,0.0,0.0,2.0
0.7,0.0,43.0,0.0,0.864184351033146,10.0,7.0,0.44961275401984535,0.39671727210743263,-0.08421978011518365,0.0,0.0,4.0,1.0
0.7,0.0,44.0,0.0,0.5807261877577093,9.0,7.0,0.28963022491106066,0.3842552303886811,0.4105214605332857,3.0,0.0,1.0,2.0
0.7,0.0,45.0,0.0,0.059704361472609935,6.0,7.0,0.331454558391869,0.38785047890465524,0.6065942521931164,4.0,2.0,0.0,3.0
0.7,0.0,46.0,0.0,0.7612214622382142,4.0,7.0,0.14240367602757525,0.4881616786967058,0.0709510752519209,2.0,0.0,0.0,5.0
