gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.6,0.0,0.0,1.0,0.8115660497752214,8.0,5.0,0.34038942568282116,0.3311291032550875,0.2318645625354305,3.0,0.0,2.0,2.0
0.6,0.0,1.0,0.0,0.7084090612742915,10.0,9.0,0.6036678775582925,0.5844945865525307,0.5227221323610088,3.0,0.0,0.0,2.0
0.6,0.0,2.0,0.0,0.1115284252761577,4.0,7.0,0.25405807655299645,0.47108278342861126,0.6130864217531623,2.0,0.0,0.0,5.0
0.6,0.0,3.0,0.0,0.5667878644753359,14.0,12.0,0.7370870984733118,0.746680002007535,0.36875286440014415,3.0,0.0,0.0,1.0
0.6,0.0,4.0,1.0,0.7927782545875722,14.0,13.0,0.880871729877762,0.8775595416016325,0.1083672634682421,0.0,0.0,1.0,0.0
0.6,0.0,5.0,1.0,0.8376069301429002,9.0,7.0,0.4309476076281911,0.3199855156864129,-0.04031697326255193,1.0,0.0,4.0,3.0
0.6,0.0,6.0,1.0,0.54215157264712,6.0,8.0,0.39321481628175514,0.4494549903284201,-0.04591825380847254,1.0,0.0,0.0,3.0
0.6,0.0,7.0,0.0,0.19508382541424796,7.0,7.0,0.35289109595286394,0.42890870211782384,0.3258299257772233,2.0,0.0,1.0,3.0
0.6,0.0,8.0,0.0,0.1891538419557398,7.0,11.0,0.46282357950204017,0.7082542525243682,0.4751895069521728,2.0,0.0,0.0,6.0
0.6,0.0,9.0,0.0,0.8447919515890095,0.0,3.0,0.0,0.21074518335857723,,0.0,3.0,0.0,0.0
0.6,0.0,10.0,0.0,0.39218655273731173,11.0,10.0,0.6555691327663582,0.6273433470441867,0.3704770078715911,0.0,0.0,2.0,1.0
0.6,0.0,11.0,0.0,0.7581254268456087,0.0,7.0,0.0,0.3749264778157984,,0.0,3.0,0.0,4.0
0.6,0.0,12.0,1.0,0.17594624335718667,7.0,8.0,0.3800363258518862,0.4469069561125662,0.6589457351113279,3.0,3.0,0.0,1.0
0.6,0.0,13.0,0.0,0.5943725898451883,7.0,8.0,0.30788031277512773,0.5234655445958993,0.5181076105999045,0.0,0.0,0.0,1.0
0.6,0.0,14.0,0.0,0.2772981252336707,16.0,11.0,1.0,0.7682734688755944,0.19466528380250755,6.0,0.0,2.0,3.0
0.6,0.0,15.0,1.0,0.6093604035242994,12.0,7.0,0.5098961292468852,0.3892737792938006,0.07989382326154093,3.0,0.0,2.0,0.0
0.6,0.0,16.0,1.0,0.5325492425401087,9.0,7.0,0.5479264214349217,0.4368419819796283,0.13698892334316906,2.0,1.0,3.0,2.0
0.6,0.0,17.0,0.0,0.7465188075161571,8.0,5.0,0.27293216833753636,0.24447522395955848,0.04593910667108614,2.0,0.0,1.0,0.0
0.6,0.0,18.0,1.0,0.5394966813537827,11.0,8.0,0.6633568469767064,0.49595622730814937,0.33462347389875624,2.0,0.0,2.0,1.0
0.6,0.0,19.0,0.0,0.00688832448709642,9.0,5.0,0.4853616522263083,0.21106053615780357,0.037603232824640266,3.0,0.0,3.0,2.0
0.6,0.0,20.0,0.0,0.5401340199232921,7.0,6.0,0.40582760180381944,0.25668247218990886,0.31514725288652695,3.0,1.0,1.0,2.0
0.6,0.0,21.0,1.0,0.6788847379929115,6.0,6.0,0.22639518206030118,0.3243302581212352,0.1632457940788432,1.0,0.0,0.0,1.0
0.6,0.0,22.0,1.0,0.30425269817816414,2.0,7.0,0.12312000832881403,0.43851579109309413,0.6753842882556894,1.0,1.0,0.0,5.0
0.6,0.0,23.0,0.0,0.47551534821021124,10.0,7.0,0.558724176969742,0.4099424233897538,0.3242976488779463,4.0,0.0,0.0,1.0
0.6,0.0,24.0,1.0,0.44868284518991974,11.0,12.0,0.6622393957294908,0.7703030637952276,0.3286428061314646,0.0,0.0,0.0,1.0
0.6,0.0,25.0,0.0,0.4116491864606503,2.0,8.0,0.10685507126821571,0.4588625097329249,0.5729313429644529,1.0,3.0,0.0,4.0
0.6,0.0,26.0,1.0,0.9864807805099727,9.0,6.0,0.4308612769069896,0.3013625349210647,-0.09532140716713015,1.0,0.0,3.0,1.0
0.6,0.0,27.0,1.0,0.11533141934810909,5.0,14.0,0.3186194916777032,0.9605663296501901,0.43909229028305524,1.0,4.0,1.0,7.0
0.6,0.0,28.0,0.0,0.9368210987039499,10.0,7.0,0.6122906476074381,0.36827985298549804,0.23045825262035086,4.0,0.0,0.0,1.0
0.6,0.0,29.0,1.0,0.5551199165318002,14.0,10.0,0.7969660013413027,0.7256602107276254,0.2691852407885918,4.0,0.0,1.0,1.0
0.6,0.0,30.0,1.0,0.663134740203178,11.0,4.0,0.5975562876953803,0.2679644150443951,0.15347107563135073,5.0,0.0,2.0,0.0
0.6,0.0,31.0,0.0,0.024602011462434126,7.0,11.0,0.46066963780918346,0.7402814217078033,0.1721228703414049,3.0,1.0,0.0,6.0
0.6,0.0,32.0,0.0,0.6449450953863961,10.0,10.0,0.5492736087355808,0.623948050033703,-0.09852650499330161,1.0,0.0,1.0,2.0
0.6,0.0,33.0,0.0,0.7084496791968359,13.0,10.0,0.778310989807371,0.6128206680329737,0.11680219972340473,4.0,1.0,1.0,1.0
0.6,0.0,34.0,1.0,0.20000840351926652,3.0,9.0,0.19931935890876545,0.56006310298961,0.6247491682709698,0.0,1.0,0.0,5.0
0.6,0.0,35.0,0.0,0.7835203162902383,10.0,6.0,0.5718632459638989,0.4237015665189604,0.3008528427781533,4.0,0.0,0.0,0.0
0.6,0.0,36.0,1.0,0.34062709744472475,3.0,8.0,0.15124141458621548,0.5249586987201553,0.30773453515855853,0.0,0.0,0.0,5.0
0.6,0.0,37.0,1.0,0.4825290137000532,10.0,8.0,0.6719408616282186,0.47272575399384603,0.20925895904108882,2.0,0.0,1.0,1.0
0.6,0.0,38.0,1.0,0.7276718905335166,16.0,13.0,0.86891077869535,0.826002691024684,0.43961266638092844,3.0,0.0,1.0,1.0
0.6,0.0,39.0,1.0,0.5461890430591979,9.0,7.0,0.4021237272062197,0.3650668856924836,0.21767971945118023,2.0,0.0,1.0,1.0
0.6,0.0,40.0,0.0,0.877361897412862,9.0,7.0,0.5293569257681929,0.4796220007296287,0.15760326841785485,2.0,0.0,2.0,2.0
0.6,0.0,41.0,1.0,0.07837019901773634,3.0,10.0,0.1723755206058695,0.518706462802492,0.6982462824991912,3.0,2.0,0.0,8.0
0.6,0.0,42.0,1.0,0.41207436448209056,11.0,11.0,0.5704982050883771,0.6516541187507271,0.15501777157771557,5.0,4.0,1.0,2.0
0.6,0.0,43.0,0.0,0.46691628215594594,7.0,8.0,0.48809651148630734,0.4061111134123203,0.621530879772569,3.0,0.0,0.0,4.0
0.6,0.0,44.0,0.0,0.01117398967807015,5.0,7.0,0.21944021525433763,0.35933600498072615,0.22989657113534517,1.0,1.0,2.0,4.0
0.6,0.0,45.0,1.0,0.24005500837481042,1.0,7.0,0.042963629122047216,0.3805750249096544,0.4523394453612852,0.0,0.0,0.0,6.0
0.6,0.0,46.0,0.0,0.7970744606928831,14.0,12.0,0.8999413182679747,0.929628498682048,0.20806614395719786,3.0,0.0,0.0,1.0
0.6,0.0,47.0,0.0,0.40262405687482583,5.0,3.0,0.30596598226504595,0.22482839932328907,0.44395233542425316,2.0,0.0,1.0,1.0
0.6,0.0,48.0,0.0,0.08288554712619323,7.0,12.0,0.37727208997446443,0.6233537305593546,0.6986379463487451,3.0,3.0,0.0,5.0
0.6,0.0,49.0,1.0,0.23277717500753603,3.0,7.0,0.22470585115328967,0.4704505399014263,0.6494552081556567,2.0,3.0,0.0,3.0
0.6,0.0,50.0,1.0,0.678114611685022,7.0,4.0,0.30510376654788846,0.267676571224871,0.2121241643382385,2.0,0.0,1.0,0.0
0.6,0.0,51.0,0.0,0.29524865764809183,11.0,9.0,0.6180004675170854,0.5044532481033357,0.28236802708423747,1.0,1.0,4.0,2.0
