gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-1.0,0.0,0.0,1.0,0.5488135039273248,12.0,11.0,0.5905885733246637,0.44061717526282673,0.027573113629483528,0.0,0.0,3.0,2.0
-1.0,0.0,1.0,0.0,0.7151893663724195,8.0,6.0,0.3572230556133813,0.23160802800289407,0.026592300185318347,1.0,0.0,2.0,1.0
-1.0,0.0,2.0,0.0,0.6027633760716439,11.0,7.0,0.4552271403026564,0.30598036755879227,0.017874888399609462,1.0,0.0,3.0,0.0
-1.0,0.0,3.0,0.0,0.5448831829968969,10.0,7.0,0.4821236681545718,0.27483016381403697,0.21775022758364884,2.0,0.0,1.0,0.0
-1.0,0.0,4.0,1.0,0.4236547993389047,12.0,10.0,0.5886141719007636,0.4486790180853274,0.20352191417455223,1.0,0.0,3.0,2.0
-1.0,0.0,5.0,1.0,0.6458941130666561,10.0,9.0,0.4422591240273149,0.3699473275873902,0.43968454849557226,3.0,0.0,2.0,4.0
-1.0,0.0,6.0,1.0,0.4375872112626925,10.0,11.0,0.6057939980101662,0.50470540805417,0.20732779613732957,2.0,0.0,1.0,4.0
-1.0,0.0,7.0,1.0,0.8917730007820798,9.0,6.0,0.4361192932478686,0.29586624415851587,0.2003492254747511,3.0,0.0,1.0,1.0
-1.0,0.0,8.0,1.0,0.9636627605010293,10.0,8.0,0.4389906801849863,0.32242402772820056,0.3458057173019519,3.0,0.0,1.0,2.0
-1.0,0.0,9.0,0.0,0.3834415188257777,4.0,6.0,0.1409951981104133,0.23152382167467886,0.5731219136865858,1.0,1.0,0.0,2.0
-1.0,0.0,10.0,0.0,0.7917250380826646,8.0,7.0,0.2954041954981641,0.257993577004882,0.27288120223036283,1.0,0.0,1.0,1.0
-1.0,0.0,11.0,0.0,0.5288949197529045,2.0,6.0,0.05866130984656856,0.254003591637054,0.6487851901312652,0.0,2.0,0.0,2.0
-1.0,0.0,12.0,0.0,0.5680445610939323,16.0,11.0,0.6929791174580217,0.4275103534368178,-0.0036019611546019843,3.0,0.0,3.0,1.0
-1.0,0.0,13.0,1.0,0.925596638292661,10.0,8.0,0.4402818875325729,0.3372676264638465,0.442193402352519,5.0,0.0,0.0,3.0
-1.0,0.0,14.0,1.0,0.07103605819788694,9.0,8.0,0.416598671487666,0.3918156443023153,0.6582701924174642,7.0,1.0,0.0,5.0
-1.0,0.0,15.0,0.0,0.08712929970154071,2.0,10.0,0.09847242354411397,0.4300385008220896,0.5989959229695503,1.0,2.0,0.0,7.0
-1.0,0.0,16.0,1.0,0.02021839744032572,2.0,6.0,0.10641742326607112,0.254639112833321,0.7039361775462608,1.0,3.0,0.0,2.0
-1.0,0.0,17.0,0.0,0.832619845547938,12.0,12.0,0.5458439428909172,0.5440319994493077,0.23141120551541722,3.0,0.0,0.0,3.0
-1.0,0.0,18.0,1.0,0.7781567509498505,8.0,6.0,0.380484945229168,0.35334232943531174,0.24921464800493925,2.0,0.0,1.0,1.0
-1.0,0.0,19.0,0.0,0.8700121482468192,10.0,8.0,0.4882074208768435,0.3479395510016563,0.2373584153479128,2.0,0.0,1.0,1.0
-1.0,0.0,20.0,1.0,0.978618342232764,8.0,7.0,0.33136889065425057,0.2385060774454619,0.2395337993190863,3.0,0.0,1.0,3.0
-1.0,0.0,21.0,0.0,0.7991585642167236,10.0,8.0,0.5238339369502147,0.4181564908527821,0.038300687925862276,0.0,0.0,2.0,0.0
-1.0,0.0,22.0,1.0,0.46147936225293185,11.0,5.0,0.5693096146169601,0.22291570552465664,0.26341643642511564,5.0,1.0,3.0,1.0
-1.0,0.0,23.0,0.0,0.7805291762864555,10.0,8.0,0.3261690036124759,0.3462705928439301,0.3995767408515693,1.0,0.0,3.0,2.0
-1.0,0.0,24.0,1.0,0.11827442586893322,6.0,6.0,0.2866749958162939,0.26830658717593214,0.6609025859617312,3.0,1.0,0.0,2.0
-1.0,0.0,25.0,1.0,0.6399210213275238,12.0,7.0,0.4806138480918244,0.32223720767203584,0.31170743831469355,4.0,0.0,1.0,0.0
-1.0,0.0,26.0,1.0,0.1433532874090464,5.0,13.0,0.25197536888594524,0.6323017719231065,0.6277489223275999,2.0,3.0,0.0,7.0
-1.0,0.0,27.0,0.0,0.9446689170495839,14.0,11.0,0.5363664894927286,0.5810859428366446,0.24465340447978712,5.0,0.0,1.0,3.0
-1.0,0.0,28.0,1.0,0.5218483217500717,7.0,9.0,0.3148279415670824,0.4728770387073576,0.1696632401765928,2.0,0.0,1.0,5.0
-1.0,0.0,29.0,0.0,0.4146619399905236,0.0,11.0,0.0,0.5399616275905339,,0.0,1.0,0.0,10.0
-1.0,0.0,30.0,0.0,0.26455561210462697,3.0,8.0,0.06784352579821988,0.3689330146567353,0.6899569926011382,2.0,2.0,0.0,5.0
-1.0,0.0,31.0,0.0,0.7742336894342167,8.0,9.0,0.35505655277986725,0.391303638333759,-0.15787243177871754,1.0,0.0,2.0,4.0
-1.0,0.0,32.0,1.0,0.45615033221654855,14.0,9.0,0.6949504817669548,0.4161838735120202,0.11289776879174858,4.0,0.0,2.0,1.0
-1.0,0.0,33.0,0.0,0.5684339488686485,13.0,7.0,0.5538288564214365,0.3659352879529953,0.09077509886014244,3.0,0.0,4.0,1.0
-1.0,0.0,34.0,1.0,0.018789800436355142,9.0,5.0,0.43580770431166255,0.22159263376042085,0.651167482429221,7.0,0.0,0.0,3.0
-1.0,0.0,35.0,1.0,0.6176354970758771,15.0,15.0,0.7973065933726055,0.7809113306041561,0.19373118052239974,0.0,0.0,2.0,2.0
-1.0,0.0,36.0,0.0,0.6120957227224214,13.0,11.0,0.5888701368932948,0.44679062235600736,-0.020721756772611462,1.0,0.0,1.0,0.0
-1.0,0.0,37.0,0.0,0.6169339968747569,7.0,5.0,0.2426349578049062,0.18361651891268557,-0.1124704330219505,1.0,0.0,1.0,0.0
-1.0,0.0,38.0,1.0,0.9437480785146242,9.0,10.0,0.4523725231601503,0.5519478388879415,0.22910818488745274,0.0,0.0,0.0,1.0
-1.0,0.0,39.0,1.0,0.6818202991034834,9.0,5.0,0.453571818587011,0.2399532455702239,-0.02750161542395487,3.0,0.0,2.0,1.0
-1.0,0.0,40.0,0.0,0.359507900573786,4.0,10.0,0.1791036519488197,0.3916995049502481,0.3637116133091505,1.0,0.0,0.0,7.0
-1.0,0.0,41.0,1.0,0.43703195379934145,8.0,9.0,0.42128647987998813,0.34134114364473966,0.047111422042072096,1.0,1.0,3.0,4.0
-1.0,0.0,42.0,0.0,0.6976311959272649,11.0,10.0,0.4944259424502142,0.4843730025576463,0.37880646421682324,2.0,0.0,0.0,1.0
-1.0,0.0,43.0,1.0,0.06022547162926983,7.0,8.0,0.3743178948005373,0.30133373545334113,0.6237323006925987,4.0,1.0,0.0,4.0
-1.0,0.0,44.0,1.0,0.6667667154456677,11.0,11.0,0.4704915756290342,0.6400460832601301,0.4348791111835541,0.0,0.0,2.0,2.0
-1.0,0.0,45.0,0.0,0.6706378696181594,6.0,5.0,0.23623678947029922,0.25192332628987185,0.3665094180884904,1.0,0.0,0.0,0.0
-1.0,0.0,46.0,0.0,0.2103825610738409,6.0,10.0,0.3515267793743396,0.5401901754741457,0.4582554886310046,3.0,2.0,0.0,5.0
