gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.3,0.0,0.0,1.0,0.8949572612876244,17.0,4.0,0.7381893512150184,0.20057552440980186,0.2935243954025345,7.0,0.0,6.0,0.0
-0.3,0.0,1.0,0.0,0.3448268030038485,7.0,4.0,0.397098316571825,0.22210321400587818,0.3848756741249801,4.0,2.0,2.0,1.0
-0.3,0.0,2.0,0.0,0.6850580484315082,15.0,9.0,0.5478145430505893,0.4566477196381059,0.4840982171341818,6.0,0.0,2.0,2.0
-0.3,0.0,3.0,1.0,0.7135782742784479,8.0,4.0,0.35805399344791206,0.3134153861518698,0.18751886345035612,1.0,0.0,4.0,1.0
-0.3,0.0,4.0,0.0,0.3167084903997336,4.0,7.0,0.16015526091473875,0.3931130376927375,0.6864770627567882,1.0,1.0,0.0,3.0
-0.3,0.0,5.0,1.0,0.936476769606501,14.0,10.0,0.6593115318255279,0.6830595708643323,0.18097712944270675,4.0,0.0,4.0,4.0
-0.3,0.0,6.0,0.0,0.47361764132631523,10.0,6.0,0.5223277718009812,0.44206813595871514,0.2796065280428028,2.0,1.0,4.0,1.0
-0.3,0.0,7.0,1.0,0.3964312679422096,3.0,7.0,0.10763332143073925,0.42894634643463087,0.28386029599295154,1.0,2.0,0.0,3.0
-0.3,0.0,8.0,1.0,0.32405434438572533,9.0,10.0,0.45850147154225035,0.6054288116651375,0.5474094720608683,5.0,2.0,1.0,5.0
-0.3,0.0,9.0,0.0,0.17602573163808954,7.0,10.0,0.39705228155732986,0.6415746812582642,0.52752437302987,2.0,1.0,1.0,5.0
-0.3,0.0,10.0,1.0,0.5639002341265924,12.0,10.0,0.628736124199421,0.722702605317963,0.1927019152038127,2.0,0.0,3.0,3.0
-0.3,0.0,11.0,0.0,0.737451158018702,8.0,6.0,0.3442574351337948,0.24967896012674606,0.3263907612727874,3.0,0.0,2.0,3.0
-0.3,0.0,12.0,1.0,0.5210983415908792,2.0,9.0,0.10787245226710432,0.597370129716064,0.12359639713374354,0.0,1.0,1.0,7.0
-0.3,0.0,13.0,0.0,0.0590150732879785,2.0,3.0,0.10823469190413791,0.17098564450139256,0.5902650428394567,2.0,2.0,0.0,1.0
-0.3,0.0,14.0,1.0,0.8230160522283985,5.0,7.0,0.20066478149240366,0.4276103368011814,0.24533619806434584,0.0,0.0,0.0,2.0
