gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.3,0.0,0.0,1.0,0.2901690177671705,7.0,12.0,0.32663650278941764,0.6588956725010489,0.2507430995570637,2.0,2.0,1.0,6.0
0.3,0.0,1.0,0.0,0.8218534733920103,14.0,13.0,0.7173713717375423,0.7233066272808294,0.29109740579071464,1.0,0.0,2.0,2.0
0.3,0.0,2.0,1.0,0.032507774022405345,6.0,10.0,0.31759068553504455,0.5114954503699763,0.46415903024724925,3.0,2.0,0.0,5.0
0.3,0.0,3.0,0.0,0.2579479305385608,5.0,8.0,0.2744689284740486,0.4366862755248288,0.4790645095053006,2.0,2.0,1.0,4.0
0.3,0.0,4.0,1.0,0.37244441949384555,1.0,5.0,0.06726996172421455,0.2879373877786739,0.7547946828684875,1.0,2.0,0.0,3.0
0.3,0.0,5.0,1.0,0.8779890837200499,12.0,9.0,0.6920486129002051,0.5800795879511244,0.16309901196929846,4.0,0.0,1.0,2.0
0.3,0.0,6.0,1.0,0.17573393075135024,2.0,8.0,0.11173167023575702,0.3061449330084785,0.6389672124168324,2.0,6.0,0.0,2.0
0.3,0.0,7.0,1.0,0.8805978391063946,12.0,10.0,0.43624295115266154,0.512171354587475,0.47617939633752504,2.0,0.0,2.0,2.0
0.3,0.0,8.0,1.0,0.3575983029476213,15.0,10.0,0.8831388537164021,0.5263674105672264,-0.015211738964988532,2.0,1.0,6.0,2.0
0.3,0.0,9.0,1.0,0.2815402493822926,5.0,9.0,0.23977519319742036,0.44394464959743263,0.023699380330003385,0.0,0.0,1.0,5.0
0.3,0.0,10.0,0.0,0.9997873007632695,14.0,10.0,0.599464562974854,0.6146980278633061,-0.07020617437553262,1.0,0.0,3.0,0.0
0.3,0.0,11.0,1.0,0.6575256524196115,8.0,6.0,0.3407632227826532,0.277197766508855,0.1587477806641848,1.0,1.0,2.0,0.0
0.3,0.0,12.0,0.0,0.07584439598526949,10.0,10.0,0.5576644603636068,0.6140036585306122,0.668646248882057,6.0,0.0,0.0,6.0
0.3,0.0,13.0,1.0,0.24511874079295515,3.0,5.0,0.15953932541116855,0.2684334536474812,0.6754472481635295,1.0,1.0,0.0,2.0
0.3,0.0,14.0,0.0,0.30023561355116846,17.0,10.0,1.0,0.691053643499855,0.014318267126111991,2.0,0.0,6.0,1.0
0.3,0.0,15.0,0.0,0.29473572991476793,6.0,6.0,0.33114639966968906,0.29257346859481037,0.5162146481679705,2.0,1.0,0.0,1.0
0.3,0.0,16.0,1.0,0.7509204710627747,13.0,13.0,0.5603556439764651,0.6908880354909256,0.35563774556683236,2.0,0.0,0.0,2.0
0.3,0.0,17.0,1.0,0.19713206804075178,5.0,9.0,0.28965811133306263,0.4554942602400485,0.6243994636598488,2.0,1.0,0.0,5.0
0.3,0.0,18.0,0.0,0.06882126709349679,5.0,10.0,0.19813811925842867,0.4744920613088108,0.7180757122940823,4.0,3.0,0.0,6.0
0.3,0.0,19.0,1.0,0.02974882137458834,5.0,5.0,0.31788285163654634,0.19721285237491687,0.6581839100334361,3.0,1.0,0.0,2.0
0.3,0.0,20.0,0.0,0.16862670449101125,4.0,3.0,0.21870687928239313,0.13931418292544934,0.7211652743748217,3.0,0.0,0.0,2.0
0.3,0.0,21.0,1.0,0.11701460070224012,4.0,8.0,0.23033708878268613,0.4786104998590877,0.35280527953731394,2.0,1.0,1.0,6.0
0.3,0.0,22.0,0.0,0.3216483325710433,2.0,8.0,0.09722123573740406,0.43847790988604457,0.6720042765049347,1.0,0.0,0.0,7.0
0.3,0.0,23.0,1.0,0.8190068737114029,12.0,14.0,0.6314402139129601,0.7778530105965248,-0.023872914996287672,0.0,0.0,1.0,3.0
