gamma,replicate,individual,type,threshold,degree,degree_initial,centrality,centrality_initial,local_assortativity,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.6,0.0,0.0,0.0,0.5705316251454068,10.0,10.0,0.4695506270927513,0.5871756242943136,0.45143936345745006,2.0,0.0,0.0,2.0
-0.6,0.0,1.0,0.0,0.2682597758139009,8.0,11.0,0.3684878962810906,0.7115036587080227,0.483476310771879,3.0,4.0,1.0,3.0
-0.6,0.0,2.0,0.0,0.6052952376255275,12.0,7.0,0.6153189986157371,0.44169522573727443,0.19757037928961493,4.0,1.0,3.0,1.0
-0.6,0.0,3.0,0.0,0.08485637761245057,6.0,9.0,0.33350331337889183,0.46842424565433227,0.6916525643420021,3.0,2.0,0.0,4.0
-0.6,0.0,4.0,0.0,0.973654351788043,15.0,11.0,0.5885817869737624,0.7527128075808847,0.6279958175735715,6.0,0.0,0.0,2.0
-0.6,0.0,5.0,1.0,0.5163392519162776,8.0,4.0,0.44633265905768194,0.31376197495725244,0.43916840051707773,3.0,0.0,1.0,0.0
-0.6,0.0,6.0,1.0,0.8889893296549173,11.0,8.0,0.48963565092731715,0.36656516184055443,0.3517252103516817,6.0,0.0,2.0,5.0
-0.6,0.0,7.0,1.0,0.09739239901236474,4.0,6.0,0.2620614052764287,0.3703693810997639,0.6915732719485771,4.0,3.0,0.0,3.0
-0.6,0.0,8.0,1.0,0.08909037230224182,5.0,6.0,0.29076791596600937,0.38724138161692695,0.7498290075170817,3.0,2.0,0.0,2.0
-0.6,0.0,9.0,1.0,0.018425881930962174,4.0,11.0,0.15001797491345964,0.760768144290013,0.717785464232035,3.0,3.0,0.0,7.0
-0.6,0.0,10.0,0.0,0.784254016320024,14.0,11.0,0.6262540530602949,0.6894152606431407,0.36989944271277536,4.0,0.0,1.0,2.0
-0.6,0.0,11.0,1.0,0.022194083754500715,5.0,9.0,0.25335407948867184,0.5183670283789248,0.6901201811587313,4.0,2.0,0.0,6.0
-0.6,0.0,12.0,0.0,0.16195251514004205,3.0,9.0,0.14737256359382386,0.6057289512374309,0.7380583606498113,0.0,5.0,0.0,1.0
-0.6,0.0,13.0,0.0,0.424495922954391,14.0,11.0,0.7100439567961931,0.7035370940105139,0.5872493060580934,5.0,2.0,1.0,1.0
-0.6,0.0,14.0,0.0,0.22851963870721692,2.0,8.0,0.07095055818114013,0.5049204706428673,0.721495945168915,0.0,1.0,0.0,5.0
-0.6,0.0,15.0,0.0,0.1777434539307593,3.0,6.0,0.15375454002519526,0.3922026252484697,0.6359864266429484,1.0,2.0,0.0,2.0
-0.6,0.0,16.0,1.0,0.8686107849666347,5.0,4.0,0.2238605970255789,0.26431163648580985,0.34392406762105765,2.0,0.0,0.0,1.0
-0.6,0.0,17.0,0.0,0.33408274842539465,1.0,7.0,0.023606399577705307,0.4246321136617892,0.780233036976004,0.0,6.0,0.0,0.0
-0.6,0.0,18.0,1.0,0.8043732557657476,12.0,5.0,0.48270899214626123,0.2467456059121056,0.527426938513565,5.0,0.0,2.0,0.0
-0.6,0.0,19.0,0.0,0.4624577399653267,0.0,7.0,6.80655566333616e-18,0.34136574327891717,,0.0,2.0,0.0,5.0
-0.6,0.0,20.0,1.0,0.37555190479151446,3.0,6.0,0.12267378691674262,0.3463693423668982,0.6899511107077384,2.0,1.0,0.0,4.0
-0.6,0.0,21.0,1.0,0.6495532537535305,0.0,4.0,6.80655566333616e-18,0.22953272017087814,,0.0,1.0,0.0,3.0
-0.6,0.0,22.0,0.0,0.44143494301808794,12.0,11.0,0.5452095725932509,0.6863487343111068,0.21546125575815026,2.0,2.0,3.0,2.0
-0.6,0.0,23.0,1.0,0.16636594118827086,1.0,5.0,0.01926682121004106,0.3333486243419356,0.8539226524037323,1.0,0.0,0.0,5.0
-0.6,0.0,24.0,1.0,0.4920773513300324,16.0,10.0,0.8076279065019677,0.7116941343144169,0.4077273699821207,5.0,0.0,2.0,1.0
-0.6,0.0,25.0,1.0,0.79337431662813,9.0,5.0,0.46520638323292246,0.293040966785054,0.4960715179292362,5.0,0.0,0.0,1.0
-0.6,0.0,26.0,0.0,0.09869404140142046,3.0,13.0,0.153293425342933,0.8597839120505496,0.6989240673815021,1.0,6.0,0.0,5.0
-0.6,0.0,27.0,0.0,0.2810425977097215,0.0,4.0,6.80655566333616e-18,0.20562227791384707,,0.0,1.0,0.0,3.0
-0.6,0.0,28.0,0.0,0.39652653887413025,13.0,7.0,0.7136719448365783,0.3928023796592516,0.171526098357453,5.0,1.0,6.0,4.0
-0.6,0.0,29.0,0.0,0.8100048817298158,14.0,14.0,0.5940464549938518,0.8136778713836637,0.45057854265778313,2.0,0.0,2.0,4.0
-0.6,0.0,30.0,1.0,0.15233010009747738,5.0,3.0,0.23314790341938066,0.17259063888043744,0.6506494532267929,5.0,0.0,0.0,3.0
-0.6,0.0,31.0,1.0,0.37393728286045,13.0,12.0,0.7796344801258641,0.7723095815174058,0.2863098816891776,2.0,0.0,4.0,5.0
-0.6,0.0,32.0,0.0,0.9452125048975225,10.0,7.0,0.4432406340109596,0.44189826123664366,0.5494876607580172,3.0,0.0,0.0,0.0
-0.6,0.0,33.0,1.0,0.5957478519476568,9.0,5.0,0.5000892477701643,0.3777446480267271,0.6380588598934723,4.0,1.0,1.0,0.0
-0.6,0.0,34.0,1.0,0.7280060273184635,12.0,11.0,0.5760680401818999,0.74568324186309,0.5316651648841011,3.0,0.0,0.0,2.0
-0.6,0.0,35.0,0.0,0.21238828919962371,3.0,7.0,0.11947974863438218,0.46404837507686186,0.6844500638702626,3.0,2.0,0.0,5.0
-0.6,0.0,36.0,0.0,0.3297422175413952,7.0,7.0,0.3250245434137177,0.36478621002319594,0.557401248480978,4.0,1.0,1.0,4.0
-0.6,0.0,37.0,1.0,0.11960556610015904,2.0,6.0,0.07976154242948509,0.2575384033793114,0.6689682606868229,0.0,2.0,0.0,2.0
-0.6,0.0,38.0,0.0,0.18153431209235515,3.0,7.0,0.11490594171788135,0.48054366293220757,0.6828906457849148,2.0,2.0,0.0,4.0
-0.6,0.0,39.0,0.0,0.21642360344752365,2.0,6.0,0.10307278245514481,0.349386639657212,0.7445154939223761,1.0,2.0,0.0,3.0
-0.6,0.0,40.0,1.0,0.12539322381346052,4.0,11.0,0.24031809066694015,0.7818501658346242,0.7289766229321316,1.0,1.0,0.0,7.0
-0.6,0.0,41.0,1.0,0.9603452608068753,9.0,7.0,0.4515818246380877,0.5581426068533759,0.410916012491732,2.0,0.0,2.0,2.0
-0.6,0.0,42.0,1.0,0.7167710239285586,13.0,10.0,0.6524454634718331,0.5300752112684252,0.3300706422828188,3.0,0.0,3.0,3.0
-0.6,0.0,43.0,0.0,0.19275558525376024,13.0,11.0,0.7182278191574775,0.7307308846299473,0.5314678406492377,4.0,2.0,2.0,2.0
-0.6,0.0,44.0,0.0,0.09343237587621833,4.0,8.0,0.24850459068533495,0.4607060992814564,0.7059609915414541,3.0,3.0,0.0,4.0
-0.6,0.0,45.0,1.0,0.05759864285060767,9.0,9.0,0.5723428495579651,0.630345604687436,0.7036627653621683,7.0,3.0,0.0,4.0
-0.6,0.0,46.0,1.0,0.07582362753599536,2.0,3.0,0.11653919976098714,0.14602158365993853,0.708943223953218,2.0,1.0,0.0,2.0
-0.6,0.0,47.0,0.0,0.6720596926768646,9.0,11.0,0.256277783081821,0.6037340380522251,0.5604706888551151,2.0,0.0,1.0,5.0
-0.6,0.0,48.0,0.0,0.3024214656386043,5.0,12.0,0.2926719117463912,0.8824065643471461,0.49451470190620955,1.0,5.0,1.0,4.0
-0.6,0.0,49.0,1.0,0.46522306370420874,10.0,6.0,0.465337068292143,0.3751551974732733,0.08659180519534333,3.0,0.0,3.0,2.0
-0.6,0.0,50.0,0.0,0.23323495978983388,5.0,11.0,0.24922338331311467,0.7397148771950379,0.4645702214584533,1.0,3.0,1.0,5.0
-0.6,0.0,51.0,0.0,0.4843668389318777,1.0,4.0,0.035100793474999496,0.22573242711548405,0.768220990898852,1.0,0.0,0.0,4.0
-0.6,0.0,52.0,1.0,0.8284300919629641,7.0,6.0,0.35180529962771123,0.36361568184857673,0.6319910449759373,2.0,0.0,0.0,1.0
