samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,0.0234,0.0145,0.0089,0.0245,0.0153,0.0092,0.0235,0.977970177970178,-0.4000000000000635,66.0
20.0,0.0396,0.0224,0.0172,0.0425,0.0234,0.0191,0.0403,0.9610344516594517,-0.4000000000000635,67.0
20.0,0.0376,0.0145,0.0231,0.0399,0.0164,0.0235,0.0367,0.9210294913419912,-0.4000000000000635,68.0
20.0,0.0345,0.0093,0.0252,0.0363,0.0107,0.0256,0.0335,0.9436217948717949,-0.4000000000000635,69.0
20.0,0.0275,0.0148,0.0127,0.0296,0.0166,0.013,0.0276,0.9272543617998164,-0.4000000000000635,70.0
20.0,0.027,0.01,0.017,0.0274,0.0101,0.0173,0.0274,1.0,-0.4000000000000635,71.0
20.0,0.0273,0.0133,0.014,0.0289,0.0141,0.0148,0.0271,0.9328010261343594,-0.4000000000000635,72.0
20.0,0.0288,0.0083,0.0205,0.0301,0.0093,0.0208,0.0279,0.9632044909822689,-0.4000000000000635,73.0
20.0,0.0302,0.012,0.0182,0.0306,0.0121,0.0185,0.0302,0.9702380952380951,-0.4000000000000635,74.0
20.0,0.0272,0.0139,0.0133,0.0279,0.014,0.0139,0.0267,0.9752298983068215,-0.4000000000000635,75.0
20.0,0.0239,0.007,0.0169,0.0253,0.0083,0.017,0.0231,0.9479430155900744,-0.4000000000000635,76.0
20.0,0.0379,0.0231,0.0148,0.0388,0.0237,0.0151,0.0388,1.0,-0.4000000000000635,77.0
20.0,0.0324,0.0139,0.0185,0.0338,0.0144,0.0194,0.0326,0.9691674580563471,-0.4000000000000635,78.0
20.0,0.0279,0.0021,0.0258,0.0294,0.0026,0.0268,0.0278,0.9316352897748247,-0.4000000000000635,79.0
20.0,0.0248,0.0109,0.0139,0.0254,0.0109,0.0145,0.0254,1.0,-0.4000000000000635,80.0
20.0,0.0211,0.0105,0.0106,0.0217,0.0108,0.0109,0.0211,0.9852511829256017,-0.4000000000000635,81.0
20.0,0.0278,0.0209,0.0069,0.0293,0.022,0.0073,0.0283,0.9757631257631258,-0.4000000000000635,82.0
20.0,0.0312,0.0076,0.0236,0.0321,0.008,0.0241,0.0319,0.9961685823754789,-0.4000000000000635,83.0
20.0,0.0349,0.0214,0.0135,0.0369,0.0232,0.0137,0.0345,0.9359440559440562,-0.4000000000000635,84.0
20.0,0.0214,0.009,0.0124,0.0218,0.0093,0.0125,0.0214,0.9923712650985379,-0.4000000000000635,85.0
20.0,0.0201,0.0089,0.0112,0.0206,0.0094,0.0112,0.0196,0.9695616883116884,-0.4000000000000635,86.0
20.0,0.0314,0.0146,0.0168,0.0338,0.0156,0.0182,0.0328,0.9786240125223177,-0.4000000000000635,87.0
20.0,0.0361,0.0134,0.0227,0.0378,0.0142,0.0236,0.0366,0.9633149678604224,-0.4000000000000635,88.0
20.0,0.0325,0.0146,0.0179,0.0341,0.0156,0.0185,0.0325,0.9667148022917254,-0.4000000000000635,89.0
20.0,0.025,0.0099,0.0151,0.0268,0.0112,0.0156,0.0246,0.940976561564797,-0.4000000000000635,90.0
20.0,0.0286,0.0207,0.0079,0.0298,0.0217,0.0081,0.0288,0.9739506172839507,-0.4000000000000635,91.0
20.0,0.0341,0.0205,0.0136,0.0357,0.0212,0.0145,0.0345,0.9660109870636188,-0.4000000000000635,92.0
20.0,0.0279,0.0158,0.0121,0.0282,0.0158,0.0124,0.0278,0.9928880643166358,-0.4000000000000635,93.0
