gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
1.0,0,0,0,3,6,5,0,2,0,1
1.0,0,1,124,7,72,3,47,0,70,0
1.0,0,2,2,5,61,5,2,3,0,2
1.0,0,3,138,3,78,1,83,0,52,0
1.0,0,4,137,9,82,4,80,0,48,0
1.0,0,5,132,11,80,4,43,0,78,0
1.0,0,6,0,5,19,6,0,2,0,3
1.0,0,7,6,3,32,4,1,0,3,1
1.0,0,8,3,5,40,3,2,2,0,2
1.0,0,9,0,3,6,5,0,1,0,2
1.0,0,10,35,6,86,5,22,2,10,1
1.0,0,11,99,11,81,1,56,2,35,1
1.0,0,12,117,9,74,5,65,1,44,0
1.0,0,13,0,4,7,5,0,2,0,2
1.0,0,14,0,3,43,5,0,3,0,0
1.0,0,15,113,3,80,5,67,0,43,0
1.0,0,16,32,6,75,4,19,3,10,0
1.0,0,17,136,4,79,9,81,0,51,0
1.0,0,18,8,8,76,3,3,1,3,5
1.0,0,19,114,6,82,6,67,1,42,0
1.0,0,20,6,6,9,5,2,2,0,0
1.0,0,21,3,4,32,3,0,0,2,3
1.0,0,22,140,8,80,3,49,0,83,0
1.0,0,23,140,5,79,4,86,0,49,0
1.0,0,24,129,6,78,8,81,0,42,0
1.0,0,25,17,8,15,8,6,0,3,0
1.0,0,26,0,4,9,6,0,1,0,3
1.0,0,27,63,6,76,7,21,0,39,3
1.0,0,28,139,10,80,7,48,0,81,0
1.0,0,29,112,6,79,4,65,1,43,1
1.0,0,30,6,4,27,5,3,3,3,1
1.0,0,31,0,3,10,5,0,1,0,2
1.0,0,32,12,5,80,5,7,3,4,1
1.0,0,33,4,3,11,6,2,3,2,0
1.0,0,34,10,6,50,4,4,1,5,4
1.0,0,35,123,5,84,2,75,0,43,0
1.0,0,36,138,2,81,3,84,0,52,0
1.0,0,37,86,5,86,4,45,0,36,0
1.0,0,38,5,6,9,8,0,0,0,1
1.0,0,39,133,10,84,7,41,0,82,0
1.0,0,40,4,3,13,9,2,1,0,0
1.0,0,41,0,8,7,5,0,5,0,3
1.0,0,42,136,7,78,1,46,0,83,0
1.0,0,43,0,2,54,1,0,1,0,1
1.0,0,44,0,3,2,3,0,2,0,1
1.0,0,45,60,3,75,5,23,0,34,0
1.0,0,46,5,8,9,5,0,1,0,2
1.0,0,47,129,5,81,2,78,0,46,0
1.0,0,48,133,4,81,6,81,0,49,1
1.0,0,49,11,6,75,5,3,1,7,4
1.0,0,50,2,5,88,9,1,3,1,2
1.0,0,51,124,3,81,3,46,0,75,0
1.0,0,52,52,3,78,3,33,1,17,0
1.0,0,53,9,2,81,3,2,2,7,0
1.0,0,54,11,5,65,1,3,1,6,2
1.0,0,55,13,4,72,9,6,2,6,1
1.0,0,56,136,3,84,3,48,0,85,0
1.0,0,57,4,5,5,3,0,1,0,0
1.0,0,58,1,4,15,7,1,3,0,1
1.0,0,59,2,4,7,5,1,2,1,2
1.0,0,60,123,4,79,8,44,0,76,1
1.0,0,61,109,4,83,3,66,0,40,1
1.0,0,62,9,6,23,9,4,2,3,2
1.0,0,63,35,5,84,8,11,0,21,2
