gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.3,0,0,7,6,3,3,1,0,0,0
-0.3,0,1,100,5,81,3,53,0,42,0
-0.3,0,2,8,3,37,4,5,0,3,3
-0.3,0,3,3,3,26,4,0,1,2,1
-0.3,0,4,103,5,76,5,56,0,43,1
-0.3,0,5,9,9,6,6,0,0,0,0
-0.3,0,6,47,6,76,6,21,0,22,2
-0.3,0,7,71,4,84,7,35,1,33,0
-0.3,0,8,95,4,80,4,51,0,41,1
-0.3,0,9,127,7,82,7,61,0,59,0
-0.3,0,10,0,2,72,2,0,1,0,1
-0.3,0,11,15,11,24,4,5,3,5,3
-0.3,0,12,18,1,72,3,12,0,6,1
-0.3,0,13,141,2,77,4,65,0,74,0
-0.3,0,14,8,7,10,7,1,0,0,0
-0.3,0,15,2,2,46,3,0,0,1,1
-0.3,0,16,136,5,74,5,71,0,60,0
-0.3,0,17,2,5,28,6,0,3,1,1
-0.3,0,18,97,3,81,7,45,0,49,0
-0.3,0,19,118,6,79,9,59,0,54,1
-0.3,0,20,18,2,78,6,9,2,9,0
-0.3,0,21,9,9,3,3,0,0,0,0
-0.3,0,22,142,8,81,4,71,0,63,0
-0.3,0,23,8,5,44,7,2,1,3,1
-0.3,0,24,11,2,31,6,7,0,3,1
-0.3,0,25,128,10,75,8,62,2,58,0
-0.3,0,26,98,1,82,4,52,0,45,0
-0.3,0,27,0,4,10,4,0,3,0,1
-0.3,0,28,141,5,80,3,71,0,65,0
-0.3,0,29,116,5,78,1,59,0,52,0
-0.3,0,30,88,2,80,7,44,0,42,0
-0.3,0,31,138,3,83,5,64,0,71,0
-0.3,0,32,55,4,80,2,26,1,28,2
-0.3,0,33,143,6,75,4,69,0,68,0
-0.3,0,34,24,1,78,4,13,0,10,0
-0.3,0,35,5,7,62,4,2,2,2,4
-0.3,0,36,11,5,74,3,6,3,5,2
-0.3,0,37,0,1,74,6,0,1,0,0
-0.3,0,38,134,5,79,3,63,0,66,0
-0.3,0,39,0,3,10,7,0,2,0,1
-0.3,0,40,5,8,58,2,2,3,2,4
-0.3,0,41,9,4,6,4,5,0,0,0
-0.3,0,42,61,3,81,6,32,1,27,0
-0.3,0,43,83,6,85,6,34,0,43,0
-0.3,0,44,9,7,67,3,3,2,4,3
-0.3,0,45,69,3,82,5,38,1,29,0
-0.3,0,46,95,7,78,4,49,1,41,1
-0.3,0,47,131,6,78,4,60,0,65,0
-0.3,0,48,80,7,78,10,40,1,34,0
-0.3,0,49,7,6,6,5,0,0,1,0
-0.3,0,50,144,3,83,8,73,0,68,0
-0.3,0,51,142,7,72,2,68,0,67,0
-0.3,0,52,121,4,91,3,51,0,66,0
-0.3,0,53,142,5,71,3,67,0,70,0
-0.3,0,54,15,10,71,5,5,3,7,4
-0.3,0,55,3,6,35,9,1,1,1,4
-0.3,0,56,8,7,6,4,1,0,0,0
-0.3,0,57,0,4,57,9,0,2,0,2
