gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.2,0,0,146,6,79,6,63,0,77,0
-0.2,0,1,0,4,40,4,0,2,0,2
-0.2,0,2,69,3,81,10,37,1,30,0
-0.2,0,3,0,7,36,6,0,2,0,5
-0.2,0,4,145,8,82,4,64,0,73,0
-0.2,0,5,0,9,22,6,0,7,0,2
-0.2,0,6,15,14,8,6,0,0,1,0
-0.2,0,7,59,8,80,3,32,1,22,2
-0.2,0,8,14,5,84,11,9,3,5,2
-0.2,0,9,1,3,66,5,1,1,0,2
-0.2,0,10,0,4,31,3,0,3,0,1
-0.2,0,11,105,7,82,5,57,2,44,1
-0.2,0,12,96,6,86,2,46,0,46,2
-0.2,0,13,3,6,46,2,0,3,2,2
-0.2,0,14,126,4,87,6,66,0,57,1
-0.2,0,15,101,4,82,9,49,1,50,1
-0.2,0,16,2,2,30,2,1,1,1,1
-0.2,0,17,0,2,13,11,0,0,0,2
-0.2,0,18,129,1,83,5,66,0,62,0
-0.2,0,19,68,4,81,5,39,1,27,1
-0.2,0,20,142,2,73,7,67,0,73,0
-0.2,0,21,145,5,75,5,79,0,61,0
-0.2,0,22,114,7,83,1,48,1,61,1
-0.2,0,23,12,6,74,7,8,3,3,2
-0.2,0,24,7,5,78,6,2,1,3,2
-0.2,0,25,10,8,10,5,2,0,2,2
-0.2,0,26,141,5,84,6,63,0,73,0
-0.2,0,27,93,3,77,6,47,0,43,0
-0.2,0,28,4,6,80,4,4,3,0,3
-0.2,0,29,0,3,27,6,0,2,0,1
-0.2,0,30,70,5,80,5,30,1,36,0
-0.2,0,31,72,10,86,5,38,3,29,2
-0.2,0,32,83,6,82,4,35,2,44,0
-0.2,0,33,96,4,77,5,48,1,45,0
-0.2,0,34,0,11,54,6,0,8,0,3
-0.2,0,35,2,3,49,7,1,1,0,1
-0.2,0,36,2,3,40,4,1,0,0,2
-0.2,0,37,109,8,80,4,59,0,43,1
-0.2,0,38,96,8,79,4,52,1,37,0
-0.2,0,39,0,3,29,5,0,0,0,3
-0.2,0,40,143,9,80,7,64,0,70,0
-0.2,0,41,139,5,81,5,73,0,61,0
-0.2,0,42,0,4,32,8,0,1,0,3
-0.2,0,43,144,5,79,3,73,0,66,0
-0.2,0,44,4,7,7,2,0,1,0,2
-0.2,0,45,0,4,9,4,0,2,0,2
-0.2,0,46,0,3,49,7,0,1,0,2
-0.2,0,47,131,4,79,4,69,0,58,0
-0.2,0,48,12,4,79,6,6,1,5,2
-0.2,0,49,65,4,87,7,35,0,27,1
-0.2,0,50,13,10,8,4,3,1,1,0
-0.2,0,51,126,5,82,6,66,0,56,1
-0.2,0,52,3,4,5,3,0,1,0,0
-0.2,0,53,11,7,24,8,5,1,1,1
-0.2,0,54,5,6,4,3,0,0,0,1
