gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.2,0,0,9,8,21,3,7,1,1,6
-0.2,0,1,44,7,23,2,15,1,24,1
-0.2,0,2,22,7,24,4,9,0,7,1
-0.2,0,3,40,7,25,8,20,0,13,0
-0.2,0,4,14,4,12,2,7,0,4,1
-0.2,0,5,9,2,22,5,5,1,3,0
-0.2,0,6,19,2,26,2,7,1,11,0
-0.2,0,7,19,5,21,1,10,3,9,2
-0.2,0,8,35,6,25,7,12,0,19,2
-0.2,0,9,12,2,26,3,5,0,7,2
-0.2,0,10,30,8,23,4,17,1,7,1
-0.2,0,11,11,1,22,6,7,0,3,0
-0.2,0,12,21,1,17,4,11,0,9,0
-0.2,0,13,30,5,21,3,14,0,12,1
-0.2,0,14,15,4,21,6,8,1,6,2
-0.2,0,15,29,2,13,3,20,0,9,2
-0.2,0,16,30,5,28,7,17,3,12,1
-0.2,0,17,9,2,33,6,6,1,3,1
-0.2,0,18,20,5,11,3,13,1,5,2
-0.2,0,19,28,2,19,8,18,1,10,1
-0.2,0,20,12,3,14,4,8,1,3,1
-0.2,0,21,27,8,19,3,15,0,7,3
-0.2,0,22,14,3,22,2,6,2,7,0
-0.2,0,23,30,4,27,6,11,0,15,0
-0.2,0,24,24,4,22,5,9,2,15,2
-0.2,0,25,31,8,26,5,13,0,10,0
-0.2,0,26,23,10,16,5,10,1,8,4
-0.2,0,27,17,2,11,7,14,1,3,1
-0.2,0,28,36,7,23,8,16,0,13,0
-0.2,0,29,28,7,21,7,9,1,14,1
-0.2,0,30,22,6,26,4,7,0,12,3
-0.2,0,31,25,2,24,6,19,2,6,0
-0.2,0,32,13,4,17,4,6,1,7,3
-0.2,0,33,21,3,20,3,13,1,8,2
-0.2,0,34,15,4,17,5,3,1,9,0
-0.2,0,35,0,2,25,6,0,0,0,2
-0.2,0,36,36,6,21,3,18,0,13,1
-0.2,0,37,23,5,25,5,10,1,9,0
-0.2,0,38,24,9,19,5,13,2,8,4
-0.2,0,39,11,2,23,7,4,2,7,0
-0.2,0,40,16,3,18,3,11,0,5,3
-0.2,0,41,15,3,20,2,11,0,3,2
-0.2,0,42,35,9,20,4,13,0,14,1
-0.2,0,43,16,2,16,1,11,0,5,2
-0.2,0,44,32,6,23,4,10,0,16,0
-0.2,0,45,25,6,24,7,8,0,11,0
-0.2,0,46,11,7,16,5,3,2,7,4
-0.2,0,47,23,4,17,5,17,1,6,3
-0.2,0,48,24,7,23,3,11,3,13,4
-0.2,0,49,16,6,23,6,9,3,7,3
-0.2,0,50,32,4,25,5,11,0,18,1
-0.2,0,51,21,7,23,3,11,0,5,2
-0.2,0,52,26,5,31,6,11,0,10,0
-0.2,0,53,35,6,17,4,14,0,16,1
-0.2,0,54,35,5,36,2,17,1,14,0
-0.2,0,55,13,1,17,4,9,1,4,0
-0.2,0,56,7,6,21,8,3,1,4,5
-0.2,0,57,18,7,13,8,13,1,3,4
-0.2,0,58,25,3,26,5,8,0,15,1
-0.2,0,59,13,3,18,2,6,2,7,1
-0.2,0,60,25,3,24,2,13,0,10,1
-0.2,0,61,32,5,23,2,19,2,10,0
-0.2,0,62,31,2,20,9,14,0,15,0
-0.2,0,63,22,6,22,6,13,0,3,0
-0.2,0,64,19,6,30,1,5,3,13,2
-0.2,0,65,27,4,24,8,14,1,12,2
-0.2,0,66,11,6,17,8,10,3,1,3
-0.2,0,67,37,11,23,5,18,0,8,0
-0.2,0,68,23,5,27,8,8,0,10,0
-0.2,0,69,29,6,15,5,13,0,11,1
-0.2,0,70,32,5,24,6,14,0,15,2
-0.2,0,71,29,6,14,8,13,0,10,0
-0.2,0,72,35,9,18,8,16,0,10,0
-0.2,0,73,17,4,17,5,8,2,9,2
-0.2,0,74,21,1,18,7,13,0,8,1
-0.2,0,75,19,2,12,6,10,1,9,1
-0.2,0,76,28,4,29,4,14,0,10,0
-0.2,0,77,34,5,19,10,16,1,15,1
-0.2,0,78,25,9,17,4,12,3,9,2
-0.2,0,79,15,2,27,6,13,2,2,0
-0.2,0,80,17,2,21,9,9,1,8,1
-0.2,0,81,36,7,21,2,24,1,8,2
-0.2,0,82,21,4,22,1,12,0,6,1
-0.2,0,83,16,5,20,6,9,0,3,1
-0.2,0,84,33,6,27,5,18,0,9,0
-0.2,0,85,37,9,25,5,12,0,16,0
-0.2,0,86,16,7,20,6,8,2,8,5
-0.2,0,87,6,6,23,4,6,2,0,4
-0.2,0,88,19,3,26,5,11,1,8,2
-0.2,0,89,23,3,25,6,11,1,12,2
-0.2,0,90,25,5,17,6,18,0,3,1
-0.2,0,91,32,7,22,3,16,0,9,0
-0.2,0,92,31,5,19,13,13,1,14,0
-0.2,0,93,9,6,13,3,5,1,2,3
-0.2,0,94,15,8,23,1,7,0,5,5
-0.2,0,95,2,5,22,4,1,3,0,1
-0.2,0,96,18,3,18,5,11,0,6,2
-0.2,0,97,31,7,27,9,13,0,11,0
-0.2,0,98,15,4,20,6,8,1,6,2
-0.2,0,99,27,4,24,9,11,0,12,0
-0.2,0,100,20,4,19,5,10,4,10,0
-0.2,0,101,35,6,26,5,16,1,14,0
-0.2,0,102,17,6,24,7,10,2,6,3
-0.2,0,103,19,6,17,8,8,3,9,1
-0.2,0,104,9,7,9,4,4,3,4,3
-0.2,0,105,14,6,22,7,4,0,6,2
-0.2,0,106,10,5,15,3,4,1,4,2
-0.2,0,107,27,4,25,5,11,0,14,2
-0.2,0,108,12,6,20,8,7,0,2,3
-0.2,0,109,13,3,23,7,11,3,2,0
-0.2,0,110,29,2,17,4,18,0,9,0
-0.2,0,111,17,5,17,9,8,2,8,2
-0.2,0,112,26,5,12,5,11,0,10,0
-0.2,0,113,21,2,19,5,6,1,15,1
-0.2,0,114,15,4,21,7,11,0,4,4
-0.2,0,115,20,7,11,2,6,1,10,2
-0.2,0,116,19,8,14,3,11,3,8,5
-0.2,0,117,8,1,25,4,7,1,1,0
-0.2,0,118,20,5,23,2,9,1,9,2
-0.2,0,119,10,5,19,5,5,2,3,1
-0.2,0,120,15,3,20,2,8,2,7,1
-0.2,0,121,5,4,12,12,5,2,0,2
-0.2,0,122,16,4,25,5,8,0,7,3
-0.2,0,123,36,7,23,3,14,0,16,1
-0.2,0,124,19,1,27,3,12,1,7,0
-0.2,0,125,5,7,26,7,3,4,2,3
-0.2,0,126,24,8,15,4,11,4,12,3
-0.2,0,127,22,8,30,9,6,2,13,3
-0.2,0,128,31,7,27,4,17,0,7,0
-0.2,0,129,27,7,14,4,9,0,12,1
-0.2,0,130,35,1,25,1,22,0,12,0
-0.2,0,131,21,6,23,9,11,3,10,3
-0.2,0,132,26,3,25,3,7,1,17,0
-0.2,0,133,2,5,17,4,1,1,0,3
-0.2,0,134,31,8,18,4,21,1,7,4
-0.2,0,135,19,6,20,8,7,1,10,3
-0.2,0,136,12,6,23,5,6,4,6,2
-0.2,0,137,9,3,26,5,4,1,5,2
-0.2,0,138,24,8,17,6,9,0,10,3
-0.2,0,139,8,5,10,3,6,0,1,4
-0.2,0,140,12,5,20,6,6,1,6,4
-0.2,0,141,29,6,22,4,18,2,7,0
-0.2,0,142,37,7,25,5,10,1,21,0
-0.2,0,143,12,2,12,3,12,1,0,1
-0.2,0,144,25,7,27,4,11,2,9,0
-0.2,0,145,19,1,23,7,11,1,8,0
-0.2,0,146,23,5,24,4,6,0,13,1
-0.2,0,147,19,8,19,4,6,3,11,3
-0.2,0,148,5,3,14,3,2,1,3,2
-0.2,0,149,29,3,23,1,13,0,13,0
-0.2,0,150,29,7,14,7,14,0,9,1
-0.2,0,151,23,10,24,8,5,0,8,0
-0.2,0,152,30,6,22,3,12,0,12,0
-0.2,0,153,25,3,18,5,11,0,12,1
-0.2,0,154,32,5,21,7,17,1,12,1
-0.2,0,155,22,8,28,3,6,0,11,3
-0.2,0,156,21,6,14,4,11,1,7,2
-0.2,0,157,11,3,23,8,8,0,2,2
-0.2,0,158,11,5,23,8,9,2,2,3
-0.2,0,159,38,8,28,4,17,0,13,0
-0.2,0,160,26,3,25,9,13,1,13,2
-0.2,0,161,14,3,20,1,11,1,3,2
-0.2,0,162,22,5,23,1,11,2,10,2
-0.2,0,163,32,10,32,7,8,2,17,1
-0.2,0,164,22,3,28,6,16,1,6,2
-0.2,0,165,8,4,19,5,4,1,4,3
-0.2,0,166,27,7,19,7,15,2,7,0
-0.2,0,167,30,5,35,9,9,0,17,1
-0.2,0,168,7,9,16,5,5,3,1,5
-0.2,0,169,0,4,30,3,0,3,0,1
-0.2,0,170,11,5,25,8,7,3,3,1
-0.2,0,171,29,6,21,3,12,0,13,2
-0.2,0,172,25,3,15,2,12,1,11,0
-0.2,0,173,27,6,28,8,16,0,5,0
-0.2,0,174,19,5,20,1,10,0,6,2
-0.2,0,175,24,6,22,5,7,1,13,1
-0.2,0,176,14,5,20,7,10,0,2,3
-0.2,0,177,32,10,40,7,9,0,13,0
-0.2,0,178,31,2,32,7,6,0,23,0
-0.2,0,179,22,6,16,3,14,0,6,4
-0.2,0,180,24,1,22,4,16,0,8,1
-0.2,0,181,28,3,15,4,17,0,8,0
-0.2,0,182,27,6,20,5,13,1,9,0
-0.2,0,183,36,8,25,4,18,0,10,0
-0.2,0,184,18,5,20,4,10,2,7,2
-0.2,0,185,18,1,25,4,8,0,10,1
-0.2,0,186,16,7,10,5,10,0,4,5
-0.2,0,187,26,7,23,5,11,1,11,2
-0.2,0,188,17,5,22,4,8,0,6,2
-0.2,0,189,14,4,19,6,11,2,3,2
-0.2,0,190,17,4,15,2,9,1,7,2
-0.2,0,191,37,5,26,3,14,0,18,0
-0.2,0,192,17,2,13,9,15,1,2,1
-0.2,0,193,1,5,20,4,1,3,0,2
-0.2,0,194,4,4,26,5,1,4,3,0
-0.2,0,195,14,6,18,2,9,1,4,4
-0.2,0,196,4,1,15,4,3,0,1,1
-0.2,0,197,32,6,29,8,16,0,10,0
-0.2,0,198,31,8,29,5,16,0,7,0
-0.2,0,199,7,2,30,5,3,1,3,0
-0.2,1,0,6,5,17,3,4,0,1,4
-0.2,1,1,28,5,23,3,11,0,12,0
-0.2,1,2,36,11,25,4,16,0,9,0
-0.2,1,3,30,12,27,4,8,0,10,0
-0.2,1,4,20,4,26,5,13,0,7,4
-0.2,1,5,12,1,29,5,9,0,3,1
-0.2,1,6,16,7,13,6,8,1,5,3
-0.2,1,7,28,6,22,6,17,3,8,0
-0.2,1,8,14,3,22,4,8,1,4,0
-0.2,1,9,15,9,31,6,6,1,6,5
-0.2,1,10,25,7,32,6,9,0,10,1
-0.2,1,11,18,2,27,4,12,1,6,1
-0.2,1,12,13,3,17,3,9,1,3,1
-0.2,1,13,28,4,19,6,14,0,10,0
-0.2,1,14,6,3,20,8,6,1,0,2
-0.2,1,15,27,5,28,2,14,0,8,0
-0.2,1,16,24,5,28,4,11,0,10,2
-0.2,1,17,25,9,26,9,8,1,9,0
-0.2,1,18,22,4,34,9,9,0,9,0
-0.2,1,19,25,2,28,11,17,2,8,0
-0.2,1,20,23,4,29,5,17,1,5,2
-0.2,1,21,21,5,16,2,16,0,3,3
-0.2,1,22,29,4,29,5,11,0,14,0
-0.2,1,23,26,7,22,4,13,1,8,1
-0.2,1,24,14,3,22,3,9,1,4,1
-0.2,1,25,18,4,23,4,12,2,5,1
-0.2,1,26,35,5,29,8,11,0,19,0
-0.2,1,27,29,6,17,2,9,0,14,0
-0.2,1,28,19,3,18,5,12,0,5,1
-0.2,1,29,14,4,20,6,8,0,3,1
-0.2,1,30,14,1,17,7,11,0,3,1
-0.2,1,31,42,9,26,7,17,0,16,0
-0.2,1,32,15,4,21,3,5,1,10,3
-0.2,1,33,23,5,27,6,8,0,10,0
-0.2,1,34,19,2,23,4,9,1,9,0
-0.2,1,35,32,2,24,9,14,0,16,0
-0.2,1,36,27,5,31,6,10,0,12,0
-0.2,1,37,8,6,17,5,5,2,1,2
-0.2,1,38,24,4,20,6,10,2,12,0
-0.2,1,39,34,7,10,3,11,0,16,0
-0.2,1,40,13,3,16,4,6,1,5,0
-0.2,1,41,12,2,14,2,8,1,4,1
-0.2,1,42,34,3,27,11,15,0,16,0
-0.2,1,43,21,8,20,2,9,1,7,2
-0.2,1,44,26,6,24,5,9,1,13,1
-0.2,1,45,7,4,15,5,6,1,1,3
-0.2,1,46,24,3,23,5,12,0,9,0
-0.2,1,47,24,4,26,4,14,2,8,0
-0.2,1,48,40,9,25,4,19,0,12,0
-0.2,1,49,28,8,25,10,12,0,8,0
-0.2,1,50,19,1,31,7,10,0,9,1
-0.2,1,51,14,5,20,2,11,2,3,3
-0.2,1,52,10,1,27,5,7,0,3,1
-0.2,1,53,14,3,24,4,5,0,9,3
-0.2,1,54,27,2,20,5,12,0,14,1
-0.2,1,55,34,3,28,6,16,0,15,0
-0.2,1,56,35,10,35,4,13,0,12,0
-0.2,1,57,25,2,19,5,13,0,12,2
-0.2,1,58,22,5,25,5,6,0,11,0
-0.2,1,59,39,8,23,4,14,0,17,0
-0.2,1,60,33,9,27,4,11,0,13,0
-0.2,1,61,31,7,22,7,12,0,12,0
-0.2,1,62,36,4,35,4,16,0,16,0
-0.2,1,63,30,6,29,3,12,0,12,0
-0.2,1,64,15,7,19,6,8,1,4,3
-0.2,1,65,33,6,20,4,13,0,14,0
-0.2,1,66,6,3,13,3,5,1,1,2
-0.2,1,67,22,4,19,2,10,1,11,2
-0.2,1,68,17,5,23,11,11,1,5,3
-0.2,1,69,14,2,16,5,9,0,4,1
-0.2,1,70,20,7,23,5,11,2,7,3
-0.2,1,71,8,2,21,6,5,0,2,1
-0.2,1,72,32,5,20,5,14,0,13,0
-0.2,1,73,24,6,26,5,8,1,11,0
-0.2,1,74,11,3,25,6,7,1,4,2
-0.2,1,75,24,3,26,3,14,1,9,1
-0.2,1,76,40,5,22,10,17,0,18,0
-0.2,1,77,14,4,21,4,12,0,1,3
-0.2,1,78,44,8,31,6,20,0,16,0
-0.2,1,79,31,6,19,3,15,0,10,0
-0.2,1,80,16,4,26,5,6,0,7,1
-0.2,1,81,10,3,22,2,4,0,5,2
-0.2,1,82,23,4,16,5,18,0,4,3
-0.2,1,83,13,2,20,9,10,0,2,1
-0.2,1,84,20,5,26,4,9,1,9,2
-0.2,1,85,11,3,22,4,8,2,3,1
-0.2,1,86,16,3,33,6,9,0,7,3
-0.2,1,87,32,7,22,8,17,0,8,0
-0.2,1,88,13,7,15,4,7,2,5,4
