gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.8,0,0,21,5,21,2,11,0,9,4
-0.8,0,1,22,6,29,7,10,1,9,2
-0.8,0,2,27,4,24,7,15,1,11,2
-0.8,0,3,37,6,21,3,14,0,18,1
-0.8,0,4,36,10,29,11,14,1,13,0
-0.8,0,5,16,5,18,7,10,2,5,2
-0.8,0,6,14,1,19,7,8,0,6,1
-0.8,0,7,13,6,13,5,7,4,4,0
-0.8,0,8,9,6,20,5,4,4,5,2
-0.8,0,9,23,8,13,5,9,0,10,4
-0.8,0,10,33,7,21,5,17,2,11,0
-0.8,0,11,27,3,17,2,11,0,13,0
-0.8,0,12,9,8,12,5,4,1,4,6
-0.8,0,13,19,8,16,4,9,0,5,3
-0.8,0,14,13,3,18,2,6,0,6,2
-0.8,0,15,15,9,26,7,8,2,2,2
-0.8,0,16,23,1,18,4,8,0,14,0
-0.8,0,17,27,8,18,3,16,2,8,3
-0.8,0,18,10,5,19,7,7,4,2,0
-0.8,0,19,14,3,24,2,8,0,5,2
-0.8,0,20,35,6,22,2,14,0,16,1
-0.8,0,21,33,3,16,4,12,0,18,0
-0.8,0,22,19,4,10,5,11,0,6,2
-0.8,0,23,24,6,20,7,15,2,7,2
-0.8,0,24,10,5,23,2,8,2,2,3
-0.8,0,25,22,9,19,5,5,1,11,2
-0.8,0,26,35,6,21,8,17,1,13,0
-0.8,0,27,25,9,17,5,14,0,5,3
-0.8,0,28,27,1,21,8,14,0,13,1
-0.8,0,29,10,9,20,8,8,4,0,3
-0.8,0,30,5,5,12,5,3,3,2,2
-0.8,0,31,14,2,19,4,9,0,4,1
-0.8,0,32,32,5,33,5,20,0,9,2
-0.8,0,33,31,7,20,5,14,1,11,0
-0.8,0,34,22,9,21,5,8,2,10,3
-0.8,0,35,35,5,14,4,14,1,17,0
-0.8,0,36,26,5,17,5,17,0,7,3
-0.8,0,37,13,3,17,5,11,0,2,3
-0.8,0,38,33,6,25,2,14,1,14,0
-0.8,0,39,26,5,13,1,12,0,10,1
-0.8,0,40,2,1,17,2,1,0,1,1
-0.8,0,41,19,1,19,3,9,0,10,1
-0.8,0,42,2,5,17,2,1,2,1,3
-0.8,0,43,16,6,27,1,10,1,3,2
-0.8,0,44,4,6,10,5,1,0,0,3
-0.8,0,45,8,7,15,4,5,4,3,3
-0.8,0,46,18,1,19,6,6,0,12,1
-0.8,0,47,0,4,30,7,0,2,0,2
-0.8,0,48,33,6,30,5,13,0,15,1
-0.8,0,49,37,5,21,6,18,0,14,0
-0.8,0,50,10,3,17,6,9,2,1,1
-0.8,0,51,31,5,21,2,11,0,15,0
-0.8,0,52,38,5,27,12,14,2,22,1
-0.8,0,53,9,6,18,3,7,1,0,3
-0.8,0,54,32,6,22,1,9,0,17,0
-0.8,0,55,27,4,14,2,14,1,12,2
-0.8,0,56,26,4,24,6,10,1,14,1
-0.8,0,57,18,7,16,2,8,2,6,1
-0.8,0,58,23,7,22,3,9,2,9,0
-0.8,0,59,23,3,13,3,17,2,6,1
-0.8,0,60,20,7,15,6,10,0,6,3
-0.8,0,61,11,8,14,3,6,2,4,5
-0.8,0,62,22,4,27,6,5,0,17,4
-0.8,0,63,18,4,26,5,10,0,7,3
-0.8,0,64,27,5,29,6,8,0,15,1
-0.8,0,65,33,7,20,8,17,0,9,0
-0.8,0,66,20,7,26,3,9,2,7,1
-0.8,0,67,22,1,27,9,14,1,8,0
-0.8,0,68,10,4,11,4,8,1,1,2
-0.8,0,69,11,3,22,8,6,2,5,1
-0.8,0,70,28,9,18,4,11,0,10,2
-0.8,0,71,30,8,21,5,13,3,17,5
-0.8,0,72,25,6,17,5,16,0,6,3
-0.8,0,73,7,6,20,6,5,4,2,2
-0.8,0,74,14,9,17,7,9,2,2,4
-0.8,0,75,23,5,15,3,19,1,1,1
-0.8,0,76,22,4,14,5,15,0,6,3
-0.8,0,77,14,7,24,4,7,0,4,4
-0.8,0,78,22,6,26,4,9,0,7,0
-0.8,0,79,33,8,15,3,9,0,16,0
-0.8,0,80,16,1,23,3,5,0,11,1
-0.8,0,81,19,3,21,3,10,0,7,1
-0.8,0,82,10,3,19,6,4,2,6,1
-0.8,0,83,27,5,24,5,13,1,12,2
-0.8,0,84,11,4,22,3,6,1,5,3
-0.8,0,85,5,1,18,5,4,0,0,0
-0.8,0,86,9,4,19,5,4,3,5,1
-0.8,0,87,16,5,21,6,10,1,5,3
-0.8,0,88,22,4,17,4,12,1,8,1
-0.8,0,89,31,6,20,7,17,3,12,1
-0.8,0,90,19,4,18,5,12,1,6,2
-0.8,0,91,25,5,33,4,10,1,11,0
-0.8,0,92,19,5,19,8,13,3,5,1
-0.8,0,93,19,5,38,4,12,1,7,4
-0.8,0,94,17,5,17,2,14,2,2,2
-0.8,0,95,10,2,23,10,7,0,3,2
-0.8,0,96,22,6,19,4,5,1,13,1
-0.8,0,97,24,2,12,4,13,0,11,2
-0.8,0,98,29,2,23,8,12,1,17,1
-0.8,0,99,34,6,14,7,14,0,15,1
-0.8,0,100,23,6,23,3,7,0,11,1
-0.8,0,101,16,6,18,3,11,0,2,3
-0.8,0,102,19,9,26,7,7,2,5,0
-0.8,0,103,15,4,18,6,11,0,2,2
-0.8,0,104,32,3,21,2,11,0,19,1
-0.8,0,105,24,2,19,3,11,0,13,2
-0.8,0,106,20,5,17,6,15,1,4,3
-0.8,0,107,32,7,11,10,10,1,16,0
-0.8,0,108,34,7,19,5,16,0,11,0
-0.8,0,109,9,2,31,6,6,1,3,1
-0.8,0,110,32,6,16,4,15,0,11,0
-0.8,0,111,14,5,18,7,10,1,1,1
-0.8,0,112,31,8,22,8,9,4,20,2
-0.8,0,113,9,4,25,8,3,2,6,2
-0.8,0,114,21,7,17,5,9,3,11,3
-0.8,0,115,3,2,21,4,2,0,1,2
