gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
-0.4,0,0,34,9,26,5,11,0,14,0
-0.4,0,1,27,5,24,9,14,0,9,1
-0.4,0,2,22,3,29,5,8,0,12,1
-0.4,0,3,11,5,31,6,8,3,1,0
-0.4,0,4,38,4,18,5,20,0,14,0
-0.4,0,5,22,3,20,4,11,0,10,2
-0.4,0,6,18,3,19,2,5,2,13,1
-0.4,0,7,14,5,24,8,10,2,3,2
-0.4,0,8,18,2,17,6,9,0,8,1
-0.4,0,9,21,5,20,6,16,2,4,2
-0.4,0,10,34,6,25,2,9,0,19,0
-0.4,0,11,24,3,28,3,12,1,11,1
-0.4,0,12,36,8,30,8,17,0,11,0
-0.4,0,13,33,5,32,7,18,0,10,0
-0.4,0,14,39,6,37,11,19,1,15,0
-0.4,0,15,32,5,25,5,16,2,14,1
-0.4,0,16,16,6,17,5,11,1,3,3
-0.4,0,17,9,3,17,1,7,1,1,1
-0.4,0,18,20,4,27,7,11,1,8,2
-0.4,0,19,25,2,25,7,11,2,14,0
-0.4,0,20,12,7,17,3,4,0,6,5
-0.4,0,21,37,5,34,7,18,0,14,0
-0.4,0,22,24,6,25,6,11,2,10,1
-0.4,0,23,29,5,25,6,9,0,16,1
-0.4,0,24,28,7,19,7,11,0,10,0
-0.4,0,25,14,6,16,3,8,3,4,1
-0.4,0,26,31,6,27,7,16,0,9,0
-0.4,0,27,27,7,33,4,8,0,13,1
-0.4,0,28,25,1,22,5,10,0,15,1
-0.4,0,29,28,4,34,5,12,0,12,0
-0.4,0,30,39,6,16,5,9,0,24,0
-0.4,0,31,32,8,26,3,15,0,9,0
-0.4,0,32,21,2,28,2,14,0,7,2
-0.4,0,33,28,8,23,4,13,1,12,4
-0.4,0,34,26,7,27,3,14,0,5,0
-0.4,0,35,16,6,25,4,11,0,1,2
-0.4,0,36,36,7,22,6,11,0,18,0
-0.4,0,37,35,7,21,6,14,0,14,0
-0.4,0,38,27,5,24,9,12,0,10,0
-0.4,0,39,23,1,35,6,11,1,12,0
-0.4,0,40,10,4,25,4,7,0,1,2
-0.4,0,41,34,5,29,5,13,0,16,0
-0.4,0,42,22,2,19,4,12,1,10,1
-0.4,0,43,9,3,20,5,9,2,0,1
-0.4,0,44,16,8,18,3,11,2,4,5
-0.4,0,45,22,5,26,6,6,0,11,0
-0.4,0,46,39,7,26,3,15,0,17,0
-0.4,0,47,27,3,22,4,11,0,13,0
-0.4,0,48,21,8,15,4,12,1,6,4
-0.4,0,49,32,6,24,3,12,1,15,0
-0.4,0,50,22,4,30,6,16,1,6,3
-0.4,0,51,29,4,27,8,13,0,12,0
-0.4,0,52,12,4,24,8,9,0,1,2
-0.4,0,53,33,3,26,6,9,0,21,0
-0.4,0,54,21,6,22,9,10,1,6,0
-0.4,0,55,13,6,20,8,8,1,3,3
-0.4,0,56,37,5,18,1,13,0,19,0
-0.4,0,57,30,9,21,4,18,1,6,2
-0.4,0,58,16,5,20,7,13,0,2,4
-0.4,0,59,12,6,24,5,8,1,3,4
-0.4,0,60,17,6,25,4,10,2,6,3
-0.4,0,61,22,8,29,8,8,0,7,1
