gamma,replicate,individual,out_degree,out_degree_initial,in_degree,in_degree_initial,same_type_adds,same_type_breaks,diff_type_adds,diff_type_breaks
0.2,0,0,29,8,17,3,9,0,12,0
0.2,0,1,23,5,27,7,11,0,9,2
0.2,0,2,23,5,16,4,10,0,9,1
0.2,0,3,25,6,28,5,12,1,8,0
0.2,0,4,21,4,21,1,10,1,10,2
0.2,0,5,20,8,23,2,7,3,8,0
0.2,0,6,17,5,18,4,4,2,11,1
0.2,0,7,24,2,19,4,12,0,10,0
0.2,0,8,4,3,27,5,1,3,3,0
0.2,0,9,29,3,23,7,21,0,5,0
0.2,0,10,22,4,26,6,9,2,12,1
0.2,0,11,24,6,23,8,13,1,7,1
0.2,0,12,25,5,14,5,15,1,8,2
0.2,0,13,25,3,21,2,14,0,8,0
0.2,0,14,16,6,23,4,11,0,3,4
0.2,0,15,23,5,23,6,15,0,5,2
0.2,0,16,29,6,23,5,10,1,15,1
0.2,0,17,20,3,22,8,13,0,5,1
0.2,0,18,22,3,25,4,14,1,8,2
0.2,0,19,14,6,24,7,8,2,4,2
0.2,0,20,14,6,17,4,5,2,7,2
0.2,0,21,26,5,26,3,12,1,11,1
0.2,0,22,13,9,29,6,2,1,8,5
0.2,0,23,32,6,16,5,11,0,15,0
0.2,0,24,23,3,23,4,16,0,4,0
0.2,0,25,15,4,14,6,8,1,5,1
0.2,0,26,48,8,24,9,22,0,18,0
0.2,0,27,18,2,25,2,7,0,10,1
0.2,0,28,28,6,19,4,10,1,13,0
0.2,0,29,15,5,21,4,7,2,7,2
0.2,0,30,31,2,31,8,22,0,9,2
0.2,0,31,29,4,21,6,12,0,14,1
0.2,0,32,27,7,32,9,12,0,10,2
0.2,0,33,26,4,15,4,10,0,13,1
0.2,0,34,23,3,12,4,9,2,13,0
0.2,0,35,18,6,22,2,10,0,4,2
0.2,0,36,16,4,28,3,7,0,8,3
0.2,0,37,15,3,23,3,6,2,9,1
0.2,0,38,18,7,23,6,7,2,9,3
0.2,0,39,31,7,32,5,14,0,11,1
0.2,0,40,37,9,25,8,14,1,16,1
0.2,0,41,26,3,17,6,14,1,11,1
0.2,0,42,33,5,31,2,13,0,16,1
0.2,0,43,12,6,31,7,6,4,6,2
0.2,0,44,24,5,16,4,12,1,10,2
0.2,0,45,16,8,25,8,4,1,8,3
0.2,0,46,23,6,12,4,15,1,4,1
0.2,0,47,4,4,18,8,3,0,1,4
0.2,0,48,14,6,21,6,9,2,3,2
0.2,0,49,34,6,23,6,15,0,14,1
0.2,0,50,19,2,25,7,10,1,9,1
0.2,0,51,13,6,27,6,7,0,5,5
0.2,0,52,27,6,14,3,16,1,6,0
0.2,0,53,24,5,16,2,8,1,12,0
0.2,0,54,37,6,22,2,13,1,19,0
0.2,0,55,26,1,23,2,14,0,12,1
0.2,0,56,27,5,22,2,12,0,10,0
0.2,0,57,10,1,23,5,6,0,3,0
0.2,0,58,21,6,28,7,9,1,7,0
0.2,0,59,41,6,24,5,17,0,19,1
