gamma,replicate,assort_type_final,assort_type_initial,assort_thresh_final,assort_thresh_initial
-0.1,73.0,0.2869105870320939,0.010000000000000009,-0.21819974913659848,0.05347694822554796
-0.1,74.0,0.46483610605748,0.0647895776549724,-0.2847192251980118,-0.016421104805434194
-0.1,75.0,0.3773822863385109,-0.02500640629003932,-0.19032781823363068,-0.00025903981500651
-0.1,76.0,0.3456094247286302,0.004993781211132478,-0.24818865493939454,-0.022340197335743373
-0.1,77.0,0.2868035190615837,-0.007539357006133078,-0.20493669520380225,-0.0025900205008051787
-0.1,78.0,0.342490753776225,-0.04763259099979838,-0.23234589610081366,0.05090195350387201
-0.1,79.0,0.29436492843559203,-0.022539942966522057,-0.1771154828417821,0.0369560367198831
-0.1,80.0,0.3820742105106799,0.03490349034903483,-0.25303824666434155,0.05618378622363626
-0.1,81.0,0.3625098039215686,0.042606516290726794,-0.21538209699248967,0.030282955445652987
-0.1,82.0,0.3464454296127721,-0.017959672414574666,-0.20868215550848807,0.059731476593864734
-0.1,83.0,0.33989685888420046,-0.0076275278589946986,-0.2331628306981213,-0.03166801130594452
-0.1,84.0,0.3758606590121867,0.00223652808319681,-0.28159878448388986,-0.04240361890932557
-0.1,85.0,0.3894505054549096,0.05485232067510557,-0.2282254650945441,-0.025180649282860058
-0.1,86.0,0.28992899289929,-0.027540138286651864,-0.2119553069050219,0.06245100981028557
-0.1,87.0,0.3891776993302636,0.0198468510704797,-0.29686821860814505,-0.05754072450927018
-0.1,88.0,0.42999999999999994,0.002149193075690717,-0.2993897832532005,-0.029033962528376756
-0.1,89.0,0.3348960775121112,0.02984841381465827,-0.20098381751608205,0.028537482466472225
-0.1,90.0,0.3435188143248203,0.029975749393734926,-0.21560999903966196,-0.01189896379061464
-0.1,91.0,0.3423756678997124,-0.017539747646392472,-0.22304774766919733,-0.010265294053947853
-0.1,92.0,0.35349063174593665,-0.022961931247078612,-0.24112065438661123,0.007032411245578817
-0.1,93.0,0.3301604089546976,0.006815633897732494,-0.17595244292124637,0.009060333358953704
-0.1,94.0,0.35728452712711195,0.059947122025613905,-0.196910496787578,0.013580529321965597
-0.1,95.0,0.35367572978919415,-0.00514006319724138,-0.2664221888135624,-0.056379265277782135
-0.1,96.0,0.31472589035614246,-0.03405269474945982,-0.2120574562186669,0.007843508437243208
-0.1,97.0,0.386187015663192,0.024390243902439056,-0.22167756682731915,0.05868559550390364
-0.1,98.0,0.3743391457226696,-0.01757790830860505,-0.23650821022246923,-0.030120151188959256
-0.1,99.0,0.394693563616581,-0.031089087849040555,-0.24568616915773675,0.06884252505494566
-0.2,0.0,0.42956861126226714,-0.0275144494219451,-0.28372189671392456,-0.01752286303825247
-0.2,1.0,0.3649364936493649,-0.057580971043095584,-0.19743094458158467,0.003101203007140423
-0.2,2.0,0.3547418967587035,0.004993781211132478,-0.18206034841553734,-0.03447215344120614
-0.2,3.0,0.431532717389433,0.03484919518674799,-0.299503122602688,0.01695300022720313
-0.2,4.0,0.37953077014492187,-0.05254111488730024,-0.22354887972882462,0.04261728511842149
-0.2,5.0,0.3044740084689046,-0.06566604127579719,-0.22653220790438328,-0.03996727789996795
-0.2,6.0,0.39749905859227896,-0.01785784064710247,-0.2605443608867755,-0.045856217527510984
-0.2,7.0,0.38690127077223846,-0.0427753578679371,-0.21759014154635087,0.013636331904654391
-0.2,8.0,0.3474989804671571,-0.037696189435815014,-0.1930865335757467,0.0530149493518568
-0.2,9.0,0.4370099675113094,0.01653958944281532,-0.2521118131569914,-0.030830819115809753
-0.2,10.0,0.4346466541588494,0.03381642512077305,-0.27558374124966495,-0.02234532292516406
-0.2,11.0,0.3167217033151823,0.01754385964912288,-0.2332013330953602,-0.04334183502136066
-0.2,12.0,0.41512302341233676,0.00990099009900992,-0.1674552956286131,0.04246859768575763
-0.2,13.0,0.409867220124528,0.007237848744434034,-0.24935756199661327,0.051734984473885484
-0.2,14.0,0.3666677618558137,0.017498464841351334,-0.2193309974907943,0.008891739589380023
-0.2,15.0,0.37923956847137746,0.022315156459268206,-0.24624000960093184,0.023546628301260603
-0.2,16.0,0.3533834586466166,0.020000000000000018,-0.2163066780343835,-0.0060710486530132024
-0.2,17.0,0.3192825464107696,-0.050531831739818255,-0.17853235615472474,0.02477827504420227
-0.2,18.0,0.36745157051086735,0.009975249381234598,-0.24943627087601639,0.021223276825909982
-0.2,19.0,0.3143829446501852,0.001937030106044286,-0.15483236490877705,0.024450319443059677
-0.2,20.0,0.4219616861126296,0.03490349034903483,-0.20661608825276884,-0.018432652097007805
-0.2,21.0,0.33219844586070907,-0.00030634381779415183,-0.21064899627956402,0.030854191728974814
-0.2,22.0,0.4271052397042336,-0.02257829115041627,-0.2561800423276902,-0.05897517126461561
-0.2,23.0,0.39891428893438763,0.0210300153824726,-0.24774115555384382,-0.027748974806888496
-0.2,24.0,0.3129215878031043,-0.0025015664086975122,-0.21151550066257593,-0.026354684170045294
-0.2,25.0,0.3722165165207415,0.007498449216326689,-0.22294640265749152,0.0018824432505394203
-0.2,26.0,0.3224904725222698,-0.026083801014821797,-0.2298988752040091,-0.007017192667612993
-0.2,27.0,0.31186468346403307,-0.03367742318985223,-0.20684484668336697,0.042635216327730936
-0.2,28.0,0.33637079342819254,0.0023737379262062496,-0.2528622850756286,-0.08541886393862728
-0.2,29.0,0.3573302950310315,0.027157985229182086,-0.18382934750391536,0.04046199970762363
-0.2,30.0,0.3378106364166526,0.03731799293303915,-0.2322819980527389,-0.015556301651188736
-0.2,31.0,0.355,-0.062150855482351754,-0.19532894163934464,0.005770015640030459
-0.2,32.0,0.3517616159656859,-0.00022505063639310813,-0.13873255042474691,0.013022125481893312
-0.2,33.0,0.404476789200174,0.02083388766197471,-0.2319428885618879,-0.021250094270150593
-0.2,34.0,0.37610409210673773,-0.007955154749566554,-0.24067393965963446,-0.0035543433219044065
-0.2,35.0,0.3370431813171261,0.04382869014542826,-0.25413216251799325,-0.028054605778210003
-0.2,36.0,0.33496259164577996,0.012461424274385709,-0.14649980865247153,0.061725374671851276
-0.2,37.0,0.4039233365266012,0.007498449216326689,-0.2203131999953861,-0.01362692641080312
-0.2,38.0,0.3218377321603128,0.0039479199904898675,-0.2304204609704891,0.002595094128297613
-0.2,39.0,0.31484584031407065,-0.04065040650406495,-0.18105491465357837,0.027887138628115864
-0.2,40.0,0.3399628729116011,-0.04041616646658663,-0.20308910903306973,0.0063353267526458975
-0.2,41.0,0.34204662900529886,-0.022501597658746358,-0.2316810338643939,0.0033183796043585
-0.2,42.0,0.30875143227454593,-0.0025015664086975122,-0.19516469587062577,0.042763825774106375
-0.2,43.0,0.31774429206564203,-0.0275144494219451,-0.2468638315845789,-0.09278459402862081
-0.2,44.0,0.35727404165526944,0.02248625371294278,-0.1802861737405195,-0.01498902181117785
-0.2,45.0,0.3140353622281332,-0.023205052231303328,-0.2137260951885806,-0.0276748256477299
-0.2,46.0,0.3905970637858528,0.05499409371308588,-0.24607728588352254,-0.05298473771774877
-0.2,47.0,0.3701370297004858,-0.00015627441787787337,-0.24865400933749907,-0.026609314377581947
-0.2,48.0,0.3949848746218656,-0.005509038950968863,-0.22538750283032086,0.009839969044405117
-0.2,49.0,0.3920209024218671,0.02994543443068644,-0.23651285322491372,0.003663434463047078
-0.2,50.0,0.3472420978634733,-0.042866632800593836,-0.21697146236294618,-0.007742886012890825
-0.2,51.0,0.36197263050239953,0.022058398245457786,-0.19892970165650617,-0.05526936723567611
-0.2,52.0,0.3471317414979389,-0.005226175889575189,-0.15385559240863847,0.06217242513844412
-0.2,53.0,0.367491105343669,0.002981036599113154,-0.2381291175961031,-0.008211289937640347
-0.2,54.0,0.4040350223722613,-0.07298451957211918,-0.26903405202613195,-0.028017922594590475
-0.2,55.0,0.3831997775474608,0.030000000000000027,-0.20795239095043955,-0.048033437229241374
-0.2,56.0,0.4345723953740015,-0.05147864184008773,-0.22299001700115925,0.01372332685209701
-0.2,57.0,0.386187015663192,-0.008194709166785528,-0.2481000713528165,-0.08776176672566888
-0.2,58.0,0.3724205719786411,-0.025057659493346617,-0.22458940775687117,-0.02088706987063103
-0.2,59.0,0.38238323182976774,-0.00015627441787787337,-0.23708169777287846,0.03178050028095396
-0.2,60.0,0.37292673903092094,0.020404584180849356,-0.2173044803097148,0.0077669013316172845
-0.2,61.0,0.35499596872480454,0.01724049006690826,-0.18545989826763265,-0.016868364707883946
-0.2,62.0,0.35909873259270836,-0.020408163265306097,-0.23410215345645802,0.017416118365466842
-0.2,63.0,0.4253441426351045,0.018963780493145923,-0.2412357779125427,-0.007735356379251072
-0.2,64.0,0.2874347651545564,-0.018660317768207875,-0.1943700996686255,0.020356258471177825
-0.2,65.0,0.32536541400525126,-0.032863115939197246,-0.190314012521518,-0.030471635675400992
-0.2,66.0,0.38486159385861823,0.007374370818806835,-0.24146100262920805,-0.00757996079543667
-0.2,67.0,0.3496707708277317,-0.05763385678499933,-0.22926055857187994,-0.029315689664602285
-0.2,68.0,0.30456535334584117,-0.012577525466793719,-0.18551775901364148,0.02231138716893379
-0.2,69.0,0.3556141488002718,-0.020408163265306097,-0.29573679206919873,0.002770956472769404
-0.2,70.0,0.4020057203532294,0.00484450695421141,-0.283207755763098,-0.006597329774383122
-0.2,71.0,0.3420212992243227,0.012772568106791001,-0.22551097927306782,-0.0256652652917812
-0.2,72.0,0.4312834798185495,0.022315156459268206,-0.2774627090050193,0.023869561403301747
-0.2,73.0,0.3703266430539158,-0.028671721382637447,-0.2639433248399338,-0.05934065880814603
-0.2,74.0,0.43278431372549026,-0.0005065064188744855,-0.24727466972079354,-0.06749451073641421
-0.2,75.0,0.2876447755391262,-0.00015627441787787337,-0.2132747477028445,0.009184650345540071
-0.2,76.0,0.3199829995749895,0.027243131389382485,-0.16008511556758603,0.005023000419297084
-0.2,77.0,0.3041475807864637,-0.08958553481272755,-0.18350783494749937,0.01046525742785783
-0.2,78.0,0.32958098811757364,0.024975624390609734,-0.26807287434305693,-0.014602976896530196
-0.2,79.0,0.29599408735247734,-0.010025250631265732,-0.18977406375144548,-0.04896789179135569
-0.2,80.0,0.2899955624722655,-0.020102010201020107,-0.2108907994703272,-0.03693806963997726
-0.2,81.0,0.35684855793387577,-0.02005737822752541,-0.1752565410794534,0.03488463832375425
-0.2,82.0,0.31186468346403307,-0.07581358402291755,-0.246657625608216,0.0007221698236378839
-0.2,83.0,0.3449959062244141,0.01990199019901993,-0.2709401704341481,0.0054214409421898604
-0.2,84.0,0.37493749374937496,-0.00285256535500758,-0.24321171300687486,-0.003388843659496069
-0.2,85.0,0.322117631976787,0.02121381377716664,-0.17362238544311534,0.045831051834248696
-0.2,86.0,0.37327258255566903,0.05246298683542328,-0.24251234151953321,-0.033951182191042935
-0.2,87.0,0.37923956847137746,0.034945715696507985,-0.2165372343676895,0.006035822226849299
-0.2,88.0,0.3260583967893824,0.027157985229182086,-0.20204688625736175,-0.02042767055850088
-0.2,89.0,0.3496707708277317,-0.009432116159837176,-0.17554619804334207,0.026686909765149244
-0.2,90.0,0.3993655798937627,-0.02592333099789803,-0.27770415742326826,0.010725519086718194
-0.2,91.0,0.3542089059097395,-0.00030634381779415183,-0.18594292922338546,0.0455639961583359
-0.2,92.0,0.40171381455944466,0.024847632442568983,-0.21662682813814516,0.018736618071865108
-0.2,93.0,0.4594290219043865,0.02121381377716664,-0.3215854196493159,-0.07419480540756107
-0.2,94.0,0.30465015210777924,-0.044276902416768606,-0.21036657873512404,0.008130792167801716
-0.2,95.0,0.3883140405743331,-0.06505990961991616,-0.31946996551809387,-0.09035811752891602
-0.2,96.0,0.3438147654200399,-0.01945129349144847,-0.14502935560827132,0.029110074777114834
-0.2,97.0,0.34993499349935003,-0.04269713492707196,-0.2655445280451219,-0.04301524782515711
-0.2,98.0,0.3499634354432437,0.01411270143128816,-0.2808604847503732,0.006075861419197284
-0.2,99.0,0.42739105047372095,0.05107512999989035,-0.2817994261761139,-0.04305431210933388
-0.3,0.0,0.36772380570052193,-0.05579844757597952,-0.2454031569965471,-0.031266609410343926
-0.3,1.0,0.4442689449125306,0.047248414034330714,-0.23011962199829433,-0.03314542907026338
-0.3,2.0,0.2997198879551822,0.03864809888906273,-0.18446399809978897,-0.022209379667180874
-0.3,3.0,0.38981313027114567,0.024975624390609734,-0.23863074864528966,0.00974290381604369
-0.3,4.0,0.3151361496164103,0.02926588232350695,-0.19390212806666096,-0.04450516726605512
-0.3,5.0,0.4140935030073286,0.017314210968011372,-0.23468463342712198,-0.033000476876900435
-0.3,6.0,0.31499999999999995,0.00484450695421141,-0.1880342772030398,-0.009348946418281667
-0.3,7.0,0.41482078886659046,0.012053880580449672,-0.2640566079676501,0.01540127079577823
-0.3,8.0,0.39749152722460157,0.022376269496608148,-0.20236159696983183,-0.04490312270388082
-0.3,9.0,0.3637115158195346,-0.012514238481478625,-0.23213337163268472,0.023659960348617084
-0.3,10.0,0.39249145691111287,0.02639099849672497,-0.24555605522022975,-0.026717799266640162
-0.3,11.0,0.36166118289815224,0.009079776917516817,-0.19750147746724675,-0.043815688442438716
-0.3,12.0,0.40750118689666087,-0.000100010001000089,-0.26093302990098644,-0.020742027825355946
-0.3,13.0,0.4439957172643087,0.034782826135880573,-0.2716226479380825,-0.013030467666787499
-0.3,14.0,0.4099999999999999,0.01705613941295384,-0.23919104026333704,-0.009780121058429306
-0.3,15.0,0.28749888671701057,-0.030160962650414236,-0.2016410027109528,-0.0340743770834056
-0.3,16.0,0.4049070167213625,0.002249951428625248,-0.23426091141278907,0.01782448139558856
-0.3,17.0,0.35980393995661164,0.029975749393734926,-0.21202268748034375,-0.0014293545246193882
-0.3,18.0,0.3949848746218656,-0.045418167266906645,-0.1799456569292457,0.007997986644503517
-0.3,19.0,0.3580581258306375,-0.0009008107296565917,-0.23430174371894683,-0.027929993718344155
-0.3,20.0,0.40508221694731245,0.027316101950525036,-0.19788987592676702,0.009648839036078046
-0.3,21.0,0.35740514075887414,0.01181908158590502,-0.17738855002278822,0.01973856052616203
-0.3,22.0,0.33466317323144845,0.02396906732736446,-0.17240006308775568,-0.05379393855416102
-0.3,23.0,0.29249889452952266,-0.012577525466793719,-0.20804381119536414,-0.004085281600234679
-0.3,24.0,0.3483709273182959,-0.012514238481478625,-0.21129555025062255,-0.02402233267661643
-0.3,25.0,0.3949054539771839,0.03990399039903995,-0.23240224967171805,-0.02121688864998871
-0.3,26.0,0.2649999999999999,-0.04023405266184887,-0.19565693611527793,0.02771872562134619
-0.3,27.0,0.35792107990596317,-0.03258145363408518,-0.286605157347856,0.0016313044312295942
-0.3,28.0,0.39349612677440915,-0.020102010201020107,-0.2538510590441663,0.018617638663622968
-0.3,29.0,0.43247783116528005,-0.030000000000000027,-0.23899444925112454,-0.026424195923650865
-0.3,30.0,0.4443192911316362,0.05485232067510557,-0.21660672712526194,-0.0046310286128637005
-0.3,31.0,0.3312382149591452,-0.005760606458634584,-0.21772838195319794,0.02902063708121177
-0.3,32.0,0.3520535243816441,-0.010309407255972102,-0.2091518395974091,-0.050030082994396534
-0.3,33.0,0.3498577813896791,-0.0025140978545011594,-0.22068076461892108,-0.01810446010859612
-0.3,34.0,0.3092350563208916,0.0024859724589876286,-0.2539197272687469,0.008818695604725764
-0.3,35.0,0.31534003310028896,-0.012539552326262663,-0.20863716650481362,0.04556566474882992
-0.3,36.0,0.33458411507192,-0.0533706766999597,-0.1709994983093858,-0.03620586004733337
-0.3,37.0,0.3192825464107696,-0.04594134721249118,-0.18129909949872997,-0.013526796536611728
-0.3,38.0,0.3249675736630705,0.009975249381234598,-0.2153437063778926,0.029952105498225724
-0.3,39.0,0.3374117647058824,0.014778325123152691,-0.1913816468510631,-0.029315874425894808
-0.3,40.0,0.3985293539381069,0.005596649837579769,-0.2730451032383377,0.026199631201865997
-0.3,41.0,0.36721425768823734,0.029993937462108957,-0.24315433110558426,-0.013802621775649102
-0.3,42.0,0.3807854711127613,0.009993812461327684,-0.3176636431420107,-0.07955430345354302
-0.3,43.0,0.3649007657446475,-0.005056534430061787,-0.256651001464873,0.0071503764026340675
-0.3,44.0,0.34489764025629016,0.04206743357547401,-0.20355818412284987,0.021292892055925397
-0.3,45.0,0.2932330827067669,0.04195960533988716,-0.19885588671805968,-0.009187952885526896
-0.3,46.0,0.3070723808089178,-6.250039062729576e-06,-0.1749704750007645,0.011066459674514827
-0.3,47.0,0.3634085213032582,-0.00833345061777611,-0.1636194326402781,0.06861545338769795
-0.3,48.0,0.28492849284928484,-0.03500000000000003,-0.19987399349611698,0.011810743468350824
-0.3,49.0,0.4011674718196456,-0.04031859757050595,-0.23881936341355997,-0.011576398833178363
-0.3,50.0,0.414326093045759,-0.015006343789648683,-0.2628483430518169,0.051696003855042014
-0.3,51.0,0.36485709284589035,0.0020493629154415592,-0.21536482845956145,0.02319193105711884
-0.3,52.0,0.3574186733008396,0.010000000000000009,-0.21123597697952284,-0.025249366198270985
-0.3,53.0,0.3677970023880776,0.05478732714860845,-0.21982752115950294,-0.02769857199255324
-0.3,54.0,0.4000618137148002,0.014975374384359568,-0.24776578316218695,0.019737845305285454
-0.3,55.0,0.2719238783861816,-0.005056534430061787,-0.22380238752376014,0.012479121824809482
-0.3,56.0,0.39249145691111287,0.027486324026431457,-0.2281549623125986,0.0011892159137889002
-0.3,57.0,0.27280022066751913,-0.03502587564689114,-0.22416563163417025,-0.03307060894729993
-0.3,58.0,0.3129644921552435,0.01411270143128816,-0.17495283911743548,0.08354113875367222
-0.3,59.0,0.32134522648694414,-0.03023180215548493,-0.22540504938065836,0.009237676186069703
-0.3,60.0,0.3764389719381885,0.06869034579877954,-0.1460290979334693,0.04249903534626245
-0.3,61.0,0.30710916626409607,-0.025160181278324843,-0.19600748109555272,0.03246507395640961
-0.3,62.0,0.3784461152882205,0.027498480466375538,-0.25094608523953005,0.030800662851169003
-0.3,63.0,0.39158642899729124,-0.0005065064188744855,-0.3184741465179097,-0.03571152372632108
-0.3,64.0,0.3751558581490874,-0.005025125628140761,-0.2160490984125425,-0.0013171397069275297
-0.3,65.0,0.34232633304732024,0.042378801067010044,-0.19555614512176142,0.03786532439260583
-0.3,66.0,0.2963152709359606,-0.010157837162056661,-0.21404560592039995,0.006473086480486581
-0.3,67.0,0.4213602812902774,0.034704378215828786,-0.2644509496760711,-0.003666707244577638
-0.3,68.0,0.36943248924031646,-0.042514660362411354,-0.2188836660382747,-0.008889199155696184
-0.3,69.0,0.33212327578524775,-0.037501621096283105,-0.23474936723775908,0.011848684161064382
-0.3,70.0,0.4224557817707916,-0.007514168167989947,-0.2845314882135836,-0.03521562790115362
-0.3,71.0,0.36355303436467695,-0.012957413582070499,-0.20989901699379984,-0.009995947139183935
-0.3,72.0,0.36233161569226874,0.037486464653409254,-0.2212350439170549,0.001825296927482267
-0.3,73.0,0.4099077980934522,-0.00833345061777611,-0.2633765466933944,-0.05195761707216313
-0.3,74.0,0.4346298631647222,0.007486042772476305,-0.2325634203738632,0.0032418016912236043
-0.3,75.0,0.3593232852200135,0.029975749393734926,-0.17184805204615278,-0.005692935905847494
-0.3,76.0,0.44088468089840793,0.04485075793092656,-0.26417631238255573,-0.014562867253441162
-0.3,77.0,0.32635374880069373,0.024847632442568983,-0.19642504968732888,0.033568054522023674
-0.3,78.0,0.42918122395992975,0.0020493629154415592,-0.21494815566118555,0.04145943147072535
-0.3,79.0,0.33499269092489414,-0.005006281289258048,-0.24530634538729573,-0.01713621774277554
-0.3,80.0,0.2965756564485521,-0.045418167266906645,-0.18622558758986762,-0.00745467552389234
-0.3,81.0,0.398009669469684,0.009079776917516817,-0.296936751023605,-0.005424915777724816
-0.3,82.0,0.35044476664446117,0.0073123199854972605,-0.24982665115979044,-0.04899871610767043
-0.3,83.0,0.3027590638140859,0.014739534363635913,-0.17272329069360345,-0.01181390432871195
-0.3,84.0,0.3434282291271964,0.044516286369974796,-0.21683248991219353,-0.009888321002009695
-0.3,85.0,0.30236810396965685,-0.037579439675850375,-0.2001876067057907,0.05112563791689005
-0.3,86.0,0.33499584372402325,-0.007766113239277416,-0.20733576592965813,0.009497707108577337
-0.3,87.0,0.36118029545411345,0.014975374384359568,-0.17733636532311092,-0.007889366997276206
-0.3,88.0,0.42739105047372095,0.05971203681127355,-0.2945024127094252,-0.046679521215576975
-0.3,89.0,0.3649364936493649,-0.05042016806722689,-0.24346317013341942,-0.06442868863562645
-0.3,90.0,0.41673355143242924,0.06143091114722858,-0.25779178415746923,-0.010134332712648023
-0.3,91.0,0.37775993576876743,0.012053880580449672,-0.23714268257026985,0.01517785782947769
-0.3,92.0,0.35508054435468056,-0.004422527494031527,-0.17323520671036147,0.04781974068875064
-0.3,93.0,0.4024542504035463,-0.03350928641251219,-0.301367847210728,-0.039403224315128625
-0.3,94.0,0.35493549354935494,0.039783951389062655,-0.22698097954290022,0.013550002829163332
