user_id,user_id_str
746838876711444480,"""746838876711444480"""
1123037239536160768,"""1123037239536160768"""
840658788634001408,"""840658788634001408"""
16027289,"""16027289"""
27338684,"""27338684"""
1151193919683792896,"""1151193919683792896"""
971775340870856704,"""971775340870856704"""
1065444993811116032,"""1065444993811116032"""
967479153468600320,"""967479153468600320"""
1625371015,"""1625371015"""
883269793536770048,"""883269793536770048"""
996506013120450561,"""996506013120450561"""
1081236268795736067,"""1081236268795736067"""
2814468336,"""2814468336"""
882714227248680961,"""882714227248680961"""
1062228874589724672,"""1062228874589724672"""
903313767596822528,"""903313767596822528"""
834590452980600832,"""834590452980600832"""
57827752,"""57827752"""
2456063653,"""2456063653"""
839613940543991808,"""839613940543991808"""
830134308530749441,"""830134308530749441"""
968296902931468289,"""968296902931468289"""
2291979392,"""2291979392"""
183520216,"""183520216"""
4547869279,"""4547869279"""
1689862424,"""1689862424"""
948464246064427008,"""948464246064427008"""
266420236,"""266420236"""
915949289699917830,"""915949289699917830"""
455566628,"""455566628"""
142348565,"""142348565"""
1171793868,"""1171793868"""
1493802282,"""1493802282"""
72108878,"""72108878"""
1082813348436004864,"""1082813348436004864"""
1013877380551774210,"""1013877380551774210"""
813498563233660929,"""813498563233660929"""
1079440572304130049,"""1079440572304130049"""
865921795,"""865921795"""
400364870,"""400364870"""
404796950,"""404796950"""
2935871786,"""2935871786"""
34367582,"""34367582"""
1070350282708574209,"""1070350282708574209"""
1052280577200672768,"""1052280577200672768"""
815337704812466177,"""815337704812466177"""
3197826386,"""3197826386"""
2310627331,"""2310627331"""
228143818,"""228143818"""
710090003787980800,"""710090003787980800"""
818423814572937216,"""818423814572937216"""
1729985179,"""1729985179"""
1902114740,"""1902114740"""
1020791713915338752,"""1020791713915338752"""
933693476,"""933693476"""
1043210885555056641,"""1043210885555056641"""
57511656,"""57511656"""
1209684721,"""1209684721"""
961831371973959682,"""961831371973959682"""
825576063463927808,"""825576063463927808"""
798289180795076609,"""798289180795076609"""
392242843,"""392242843"""
325290392,"""325290392"""
717045936,"""717045936"""
903211979283865600,"""903211979283865600"""
763070127596187648,"""763070127596187648"""
740141739219034113,"""740141739219034113"""
4765364386,"""4765364386"""
3814004733,"""3814004733"""
33611715,"""33611715"""
1031974576299954176,"""1031974576299954176"""
740483180,"""740483180"""
2402021480,"""2402021480"""
973915576237047813,"""973915576237047813"""
299896657,"""299896657"""
790589565211807744,"""790589565211807744"""
18809912,"""18809912"""
63996778,"""63996778"""
432120282,"""432120282"""
717182944041955328,"""717182944041955328"""
3999519017,"""3999519017"""
17020785,"""17020785"""
2262922296,"""2262922296"""
1074850965440917505,"""1074850965440917505"""
1172507256,"""1172507256"""
963907199138516993,"""963907199138516993"""
180653777,"""180653777"""
861538670888747009,"""861538670888747009"""
1055520850752036866,"""1055520850752036866"""
3783797594,"""3783797594"""
868114985649455104,"""868114985649455104"""
952956174097301504,"""952956174097301504"""
43407297,"""43407297"""
966568109673889792,"""966568109673889792"""
988419512637804544,"""988419512637804544"""
17506914,"""17506914"""
42191129,"""42191129"""
279294502,"""279294502"""
932493572,"""932493572"""
912670903749812224,"""912670903749812224"""
18193133,"""18193133"""
1028301318119731201,"""1028301318119731201"""
896093157728931840,"""896093157728931840"""
1047522128755613696,"""1047522128755613696"""
41340377,"""41340377"""
826474440611467264,"""826474440611467264"""
1023238659892363264,"""1023238659892363264"""
191645512,"""191645512"""
1099681615,"""1099681615"""
1349827549,"""1349827549"""
923257180773433344,"""923257180773433344"""
1066693320,"""1066693320"""
1035291497803829249,"""1035291497803829249"""
38840807,"""38840807"""
1345510304,"""1345510304"""
242954547,"""242954547"""
1039106322476617728,"""1039106322476617728"""
2830746763,"""2830746763"""
885280963319795713,"""885280963319795713"""
53662079,"""53662079"""
189574304,"""189574304"""
1040263298590142469,"""1040263298590142469"""
1054625805609820161,"""1054625805609820161"""
27359464,"""27359464"""
910122559194136577,"""910122559194136577"""
2159192762,"""2159192762"""
21263288,"""21263288"""
1072470014912016384,"""1072470014912016384"""
954721832107560960,"""954721832107560960"""
860644608,"""860644608"""
898397238,"""898397238"""
1013147532736770049,"""1013147532736770049"""
1416789643,"""1416789643"""
860807694,"""860807694"""
3377551879,"""3377551879"""
3548620888,"""3548620888"""
822921337446375424,"""822921337446375424"""
347606912,"""347606912"""
4259132113,"""4259132113"""
335606183,"""335606183"""
775047735120723969,"""775047735120723969"""
1058336547894972416,"""1058336547894972416"""
251668274,"""251668274"""
368007690,"""368007690"""
328560260,"""328560260"""
806269418716020736,"""806269418716020736"""
525889334,"""525889334"""
3235276531,"""3235276531"""
1009112486304501760,"""1009112486304501760"""
763462543306129408,"""763462543306129408"""
3406253531,"""3406253531"""
478304839,"""478304839"""
1020784884107755520,"""1020784884107755520"""
1042214399652507648,"""1042214399652507648"""
785962814703886336,"""785962814703886336"""
900878757019484160,"""900878757019484160"""
1069463023792857089,"""1069463023792857089"""
1674315427,"""1674315427"""
587782307,"""587782307"""
1057039509492252675,"""1057039509492252675"""
420826415,"""420826415"""
28120644,"""28120644"""
495518212,"""495518212"""
489221406,"""489221406"""
943734352491380737,"""943734352491380737"""
1553195742,"""1553195742"""
68018314,"""68018314"""
2896154291,"""2896154291"""
239552141,"""239552141"""
151697651,"""151697651"""
4883670261,"""4883670261"""
3239955086,"""3239955086"""
3192040780,"""3192040780"""
35476639,"""35476639"""
2793092339,"""2793092339"""
895331418,"""895331418"""
825098213745102848,"""825098213745102848"""
4637042115,"""4637042115"""
282208555,"""282208555"""
1044562260,"""1044562260"""
3791569695,"""3791569695"""
1621469036,"""1621469036"""
727568510591733760,"""727568510591733760"""
727751964063346688,"""727751964063346688"""
971020804744994817,"""971020804744994817"""
856288002435420160,"""856288002435420160"""
83866305,"""83866305"""
828454026391990273,"""828454026391990273"""
838071813133357057,"""838071813133357057"""
980159684857364481,"""980159684857364481"""
2754761811,"""2754761811"""
975748981220364290,"""975748981220364290"""
886809102873092096,"""886809102873092096"""
713685253533995008,"""713685253533995008"""
2353880461,"""2353880461"""
864482773704245254,"""864482773704245254"""
1038572489926955010,"""1038572489926955010"""
892036631766720512,"""892036631766720512"""
32964917,"""32964917"""
3379886723,"""3379886723"""
17339015,"""17339015"""
2686498352,"""2686498352"""
3291840802,"""3291840802"""
1540171375,"""1540171375"""
21562642,"""21562642"""
341564968,"""341564968"""
2335805793,"""2335805793"""
293581028,"""293581028"""
2579580853,"""2579580853"""
717627639159128064,"""717627639159128064"""
849081840489164801,"""849081840489164801"""
537721010,"""537721010"""
1072259499128315905,"""1072259499128315905"""
758071194213941248,"""758071194213941248"""
426137021,"""426137021"""
329197812,"""329197812"""
948055070993555456,"""948055070993555456"""
749437963742961664,"""749437963742961664"""
587913152,"""587913152"""
1043684367841808385,"""1043684367841808385"""
756222857085157376,"""756222857085157376"""
938034378181136385,"""938034378181136385"""
24025768,"""24025768"""
21828670,"""21828670"""
816795906179743744,"""816795906179743744"""
921463950826524674,"""921463950826524674"""
826035745659944960,"""826035745659944960"""
833065154027753472,"""833065154027753472"""
1060265468374577152,"""1060265468374577152"""
1062720283738599424,"""1062720283738599424"""
1060572661967937537,"""1060572661967937537"""
1055504510808801280,"""1055504510808801280"""
20478542,"""20478542"""
1059881035628994560,"""1059881035628994560"""
1058023706210025472,"""1058023706210025472"""
31041440,"""31041440"""
108484839,"""108484839"""
3163747167,"""3163747167"""
48029066,"""48029066"""
1066997840000487424,"""1066997840000487424"""
48088063,"""48088063"""
292602549,"""292602549"""
130690429,"""130690429"""
740237927754534912,"""740237927754534912"""
2316246829,"""2316246829"""
