user_id,user_id_str
1214818794503172096,"""1214818794503172096"""
1178769326221996032,"""1178769326221996032"""
130647101,"""130647101"""
146299197,"""146299197"""
1144825736462655489,"""1144825736462655489"""
892831080839073793,"""892831080839073793"""
14095935,"""14095935"""
309431700,"""309431700"""
4730210958,"""4730210958"""
20461257,"""20461257"""
1949924852,"""1949924852"""
27974251,"""27974251"""
1581531788,"""1581531788"""
533399549,"""533399549"""
2915839508,"""2915839508"""
259620273,"""259620273"""
2806060194,"""2806060194"""
2282455592,"""2282455592"""
2448384114,"""2448384114"""
17015642,"""17015642"""
424752715,"""424752715"""
2342910344,"""2342910344"""
13327042,"""13327042"""
139640558,"""139640558"""
21113868,"""21113868"""
13326982,"""13326982"""
1534488596,"""1534488596"""
1493819977,"""1493819977"""
1074678788,"""1074678788"""
454014332,"""454014332"""
164151816,"""164151816"""
963371414,"""963371414"""
15237950,"""15237950"""
800457620,"""800457620"""
220664652,"""220664652"""
11372562,"""11372562"""
48423055,"""48423055"""
5886872,"""5886872"""
587719783,"""587719783"""
23782326,"""23782326"""
234386247,"""234386247"""
16732240,"""16732240"""
249733693,"""249733693"""
15997823,"""15997823"""
395440498,"""395440498"""
26330604,"""26330604"""
442054532,"""442054532"""
56398140,"""56398140"""
373620937,"""373620937"""
26992786,"""26992786"""
15494141,"""15494141"""
222601560,"""222601560"""
18777669,"""18777669"""
336206849,"""336206849"""
93229821,"""93229821"""
316495099,"""316495099"""
294756876,"""294756876"""
30856909,"""30856909"""
17596054,"""17596054"""
14951992,"""14951992"""
211078542,"""211078542"""
198723650,"""198723650"""
19399931,"""19399931"""
72563109,"""72563109"""
276220741,"""276220741"""
141764250,"""141764250"""
9894222,"""9894222"""
36690433,"""36690433"""
98929208,"""98929208"""
148398638,"""148398638"""
225076658,"""225076658"""
61933077,"""61933077"""
126621926,"""126621926"""
123728334,"""123728334"""
89980738,"""89980738"""
69513559,"""69513559"""
136341714,"""136341714"""
159317280,"""159317280"""
14996232,"""14996232"""
1230751,"""1230751"""
30281599,"""30281599"""
123426267,"""123426267"""
19243368,"""19243368"""
37817517,"""37817517"""
40068330,"""40068330"""
128275700,"""128275700"""
10447112,"""10447112"""
108332172,"""108332172"""
15743074,"""15743074"""
139890137,"""139890137"""
6604072,"""6604072"""
129419998,"""129419998"""
48617239,"""48617239"""
119571955,"""119571955"""
96069597,"""96069597"""
25503238,"""25503238"""
16065230,"""16065230"""
116860652,"""116860652"""
26326816,"""26326816"""
97294650,"""97294650"""
18733168,"""18733168"""
20002690,"""20002690"""
30515617,"""30515617"""
113142695,"""113142695"""
93868270,"""93868270"""
74822221,"""74822221"""
110803295,"""110803295"""
20170579,"""20170579"""
103888841,"""103888841"""
97300884,"""97300884"""
93697846,"""93697846"""
91171968,"""91171968"""
38711055,"""38711055"""
94276146,"""94276146"""
52876175,"""52876175"""
22579426,"""22579426"""
86882302,"""86882302"""
79169970,"""79169970"""
87995433,"""87995433"""
28523116,"""28523116"""
84465651,"""84465651"""
84319112,"""84319112"""
11039092,"""11039092"""
39517736,"""39517736"""
15296127,"""15296127"""
54422924,"""54422924"""
19985066,"""19985066"""
32503786,"""32503786"""
22633759,"""22633759"""
22686076,"""22686076"""
75213800,"""75213800"""
46780502,"""46780502"""
23522355,"""23522355"""
73040924,"""73040924"""
16944726,"""16944726"""
41892839,"""41892839"""
41130649,"""41130649"""
62584154,"""62584154"""
722993,"""722993"""
40656611,"""40656611"""
19621424,"""19621424"""
57388728,"""57388728"""
48374298,"""48374298"""
21429140,"""21429140"""
41881116,"""41881116"""
45422483,"""45422483"""
15056788,"""15056788"""
52466971,"""52466971"""
19910906,"""19910906"""
48413437,"""48413437"""
49084734,"""49084734"""
47383094,"""47383094"""
43221527,"""43221527"""
18908547,"""18908547"""
42657041,"""42657041"""
12938,"""12938"""
27348200,"""27348200"""
14408001,"""14408001"""
13253212,"""13253212"""
37920195,"""37920195"""
14967284,"""14967284"""
15514266,"""15514266"""
17749684,"""17749684"""
24252634,"""24252634"""
15859039,"""15859039"""
24834832,"""24834832"""
17293129,"""17293129"""
23217157,"""23217157"""
23108502,"""23108502"""
22514016,"""22514016"""
18190417,"""18190417"""
19465450,"""19465450"""
22556836,"""22556836"""
18902857,"""18902857"""
21695933,"""21695933"""
748683,"""748683"""
21224997,"""21224997"""
21151054,"""21151054"""
20800351,"""20800351"""
17213015,"""17213015"""
16875111,"""16875111"""
15614973,"""15614973"""
9720292,"""9720292"""
13532562,"""13532562"""
17041703,"""17041703"""
14124174,"""14124174"""
18947594,"""18947594"""
16272832,"""16272832"""
16406136,"""16406136"""
18739226,"""18739226"""
15639369,"""15639369"""
5392522,"""5392522"""
