user_id,user_id_str
921297732039528448,"""921297732039528448"""
1093923112528179200,"""1093923112528179200"""
1245030798501298178,"""1245030798501298178"""
2188668697,"""2188668697"""
183573064,"""183573064"""
2461011551,"""2461011551"""
799573264704147456,"""799573264704147456"""
246854044,"""246854044"""
2800123684,"""2800123684"""
737725173839867904,"""737725173839867904"""
1254541423845744640,"""1254541423845744640"""
72321189,"""72321189"""
1262665642970316801,"""1262665642970316801"""
1268448135929565185,"""1268448135929565185"""
60152221,"""60152221"""
2881657761,"""2881657761"""
3070982633,"""3070982633"""
132226820,"""132226820"""
1545473874,"""1545473874"""
74956024,"""74956024"""
1264098260144099329,"""1264098260144099329"""
1164627286747996161,"""1164627286747996161"""
894930726289895424,"""894930726289895424"""
1073963672920305665,"""1073963672920305665"""
141157955,"""141157955"""
2540442860,"""2540442860"""
62167572,"""62167572"""
21476729,"""21476729"""
1261714311795355657,"""1261714311795355657"""
1193049455987179520,"""1193049455987179520"""
1065604283444412416,"""1065604283444412416"""
982040061448466432,"""982040061448466432"""
277940245,"""277940245"""
96462990,"""96462990"""
1190322729070813184,"""1190322729070813184"""
1204530523877466114,"""1204530523877466114"""
1205145274773098498,"""1205145274773098498"""
231877611,"""231877611"""
37657094,"""37657094"""
3451551255,"""3451551255"""
952502058606882816,"""952502058606882816"""
227384803,"""227384803"""
98365018,"""98365018"""
791258705505517568,"""791258705505517568"""
926614674,"""926614674"""
1227762771867119617,"""1227762771867119617"""
726120811,"""726120811"""
1023734657177792512,"""1023734657177792512"""
1204770731697029120,"""1204770731697029120"""
794039967383220224,"""794039967383220224"""
3359360860,"""3359360860"""
772744487860854786,"""772744487860854786"""
15481828,"""15481828"""
23555924,"""23555924"""
1699796678,"""1699796678"""
1167719583219965952,"""1167719583219965952"""
62887473,"""62887473"""
1181341044782358533,"""1181341044782358533"""
1171096800083808257,"""1171096800083808257"""
1163513286681341953,"""1163513286681341953"""
1098233615228461056,"""1098233615228461056"""
183806006,"""183806006"""
1147107189703827461,"""1147107189703827461"""
253207647,"""253207647"""
286080907,"""286080907"""
1159076165308559360,"""1159076165308559360"""
807321647107612673,"""807321647107612673"""
109533154,"""109533154"""
811339166453760001,"""811339166453760001"""
1035645927908941824,"""1035645927908941824"""
2408042594,"""2408042594"""
991914133644771328,"""991914133644771328"""
1672533546,"""1672533546"""
827278015054831618,"""827278015054831618"""
917700155415191552,"""917700155415191552"""
740680459,"""740680459"""
1642830854,"""1642830854"""
17914106,"""17914106"""
138054217,"""138054217"""
187970887,"""187970887"""
65323804,"""65323804"""
2595695325,"""2595695325"""
1118095164407472130,"""1118095164407472130"""
1116787956092678145,"""1116787956092678145"""
1110961013568999424,"""1110961013568999424"""
3116210149,"""3116210149"""
382840813,"""382840813"""
725548734,"""725548734"""
188439463,"""188439463"""
58045246,"""58045246"""
905984022,"""905984022"""
610724887,"""610724887"""
2190325622,"""2190325622"""
1079066268970467329,"""1079066268970467329"""
17536486,"""17536486"""
387007226,"""387007226"""
20917482,"""20917482"""
811288690295181312,"""811288690295181312"""
24861328,"""24861328"""
590283962,"""590283962"""
241548752,"""241548752"""
625747377,"""625747377"""
531208154,"""531208154"""
2857405981,"""2857405981"""
21852602,"""21852602"""
2196340053,"""2196340053"""
1044999202051371008,"""1044999202051371008"""
1033057824476147712,"""1033057824476147712"""
762563109529812994,"""762563109529812994"""
130918425,"""130918425"""
2219049603,"""2219049603"""
31328772,"""31328772"""
1321550544,"""1321550544"""
42717673,"""42717673"""
33151608,"""33151608"""
2665543322,"""2665543322"""
1007884116585480192,"""1007884116585480192"""
279218847,"""279218847"""
856572755625603072,"""856572755625603072"""
1263972662,"""1263972662"""
1018098103507972096,"""1018098103507972096"""
997560358402486272,"""997560358402486272"""
1012675649448931328,"""1012675649448931328"""
1011726894105092096,"""1011726894105092096"""
4687584678,"""4687584678"""
1009009607572901888,"""1009009607572901888"""
