user_id,user_id_str
1226671930788499461,"""1226671930788499461"""
842432472,"""842432472"""
2385660031,"""2385660031"""
1117950157037940737,"""1117950157037940737"""
239140810,"""239140810"""
1008787055223214081,"""1008787055223214081"""
1232945946465574914,"""1232945946465574914"""
35083378,"""35083378"""
2768271223,"""2768271223"""
1118018155790528512,"""1118018155790528512"""
1264692442844082178,"""1264692442844082178"""
1272277002779795456,"""1272277002779795456"""
922968436787081216,"""922968436787081216"""
1277078045325746176,"""1277078045325746176"""
1236656342674407427,"""1236656342674407427"""
1146463173974773760,"""1146463173974773760"""
755818016932188161,"""755818016932188161"""
830317060794183682,"""830317060794183682"""
851873982257037312,"""851873982257037312"""
30946420,"""30946420"""
3299035849,"""3299035849"""
2395454850,"""2395454850"""
1240111342352322560,"""1240111342352322560"""
2180853599,"""2180853599"""
58431806,"""58431806"""
36364647,"""36364647"""
21130829,"""21130829"""
749004810767118336,"""749004810767118336"""
1086647684084219904,"""1086647684084219904"""
1164555803526881280,"""1164555803526881280"""
2896573098,"""2896573098"""
20236053,"""20236053"""
911198269388279808,"""911198269388279808"""
952168111322562560,"""952168111322562560"""
1054112981158522880,"""1054112981158522880"""
1150801171357011968,"""1150801171357011968"""
1261210895742570496,"""1261210895742570496"""
5778702,"""5778702"""
1238897543674814464,"""1238897543674814464"""
3910760593,"""3910760593"""
825776310790266883,"""825776310790266883"""
472324055,"""472324055"""
1256209159328055297,"""1256209159328055297"""
29336037,"""29336037"""
1332920672,"""1332920672"""
1064456491510444033,"""1064456491510444033"""
240095783,"""240095783"""
852709777893236736,"""852709777893236736"""
729086817383776256,"""729086817383776256"""
745161748731203584,"""745161748731203584"""
32583539,"""32583539"""
3795517697,"""3795517697"""
1207404735533240322,"""1207404735533240322"""
954257879317602304,"""954257879317602304"""
1208472651380998144,"""1208472651380998144"""
1229374446806405120,"""1229374446806405120"""
796589234,"""796589234"""
522819714,"""522819714"""
427727539,"""427727539"""
780546876391067648,"""780546876391067648"""
1001855544104284160,"""1001855544104284160"""
