gamma,replicate,assort_final,assort_initial
-0.2,0.0,0.28774905977434584,0.017788821125756086
-0.2,1.0,0.22482335001396014,0.0037513776413330207
-0.2,2.0,0.21592389309867846,-0.012483269454042774
-0.2,3.0,0.2709999515292522,0.0435383373509527
-0.2,4.0,0.26853580493153817,0.02618522244995098
-0.2,5.0,0.2143364088005679,-0.025200940697346994
-0.2,6.0,0.3063646170442288,0.031877100482990535
-0.2,7.0,0.25638697963947604,0.047719716889289755
-0.2,8.0,0.24287131848411264,-0.014162342122339687
-0.2,9.0,0.24464831804281362,0.00016003713087329885
-0.2,10.0,0.2619648773711529,-0.005020004139947521
-0.2,11.0,0.21603317208016598,-0.01099386081876368
-0.2,12.0,0.21529745042492898,0.014024364634181725
-0.2,13.0,0.1933786125293033,-0.017863468530705855
-0.2,14.0,0.21217904857935105,-0.012202574239988755
-0.2,15.0,0.24939613230704416,-0.011034982016125742
-0.2,16.0,0.20264188645546896,-0.025932408817057686
-0.2,17.0,0.12176311994482394,-0.08009666158225798
-0.2,18.0,0.24637824437059416,0.02523478944561559
-0.2,19.0,0.2181816701672121,0.00025606555278148387
-0.2,20.0,0.20712600826661323,-0.010870283903764388
-0.2,21.0,0.19945936204721598,-0.05236400248151289
-0.2,22.0,0.24510582137084816,-0.0225254967204179
-0.2,23.0,0.2459222318047171,-0.029626087658132728
-0.2,24.0,0.2634521313766597,0.004617275537558481
-0.2,25.0,0.24431520630633108,-0.0025020706384316174
-0.2,26.0,0.20905094761115536,-0.04211718669550005
-0.2,27.0,0.18875743754775082,0.009612710643861244
-0.2,28.0,0.19810810810810803,0.0021153236559833997
-0.2,29.0,0.21968787515006002,0.024242447162306568
-0.2,30.0,0.21515431894785528,0.0019201574532222143
-0.2,31.0,0.14979263234935328,-0.05927311056870072
-0.2,32.0,0.19544945915703082,-0.0028206347463707163
-0.2,33.0,0.28297159687862,0.02800316615963572
-0.2,34.0,0.28223779215916994,0.026594402316945712
-0.2,35.0,0.1609894763485558,-0.08456187211211623
-0.2,36.0,0.161699294041754,-0.06060158647927317
-0.2,37.0,0.19559118236472944,-0.003247391118931758
-0.2,38.0,0.15362672514716308,-0.04743930296221934
-0.2,39.0,0.2379578524836929,0.047753264684102036
-0.2,40.0,0.19411515664690948,-0.02126133606215915
-0.2,41.0,0.19588718500250327,-0.0008332338111313998
-0.2,42.0,0.20484971548650627,-0.013692065518207171
-0.2,43.0,0.21110463664363624,0.014714311218901061
-0.2,44.0,0.24793565506897614,0.02785834276615247
-0.2,45.0,0.25595336207719177,0.028571486874695583
-0.2,46.0,0.2368022931762086,0.03892839829346725
-0.2,47.0,0.22980976155634,-0.0378404167520764
-0.2,48.0,0.2643293047744405,0.007076402540834139
-0.2,49.0,0.17302798982188294,-0.014714659403637793
-0.2,50.0,0.18566700424936583,-0.06721213392386632
-0.2,51.0,0.15523909323241392,-0.02439986105082937
-0.2,52.0,0.19118926072981662,-0.030368701251405415
-0.2,53.0,0.2046043074591043,-0.01441225447319781
-0.2,54.0,0.20150862068965497,0.011604641856742719
-0.2,55.0,0.2762076944738055,0.027916355560149608
-0.2,56.0,0.22451150551480878,-0.03347006437231075
-0.2,57.0,0.20839084351154977,-0.04317727349812581
-0.2,58.0,0.2629008880712189,0.05295424670233413
-0.2,59.0,0.1746824811888314,-0.04801882707104132
-0.2,60.0,0.17052901642544416,-0.05942934899203712
-0.2,61.0,0.22842220033764774,-0.014399056160122011
-0.2,62.0,0.22396491488887224,-0.015057136630243767
-0.2,63.0,0.2342411976486382,0.03249606804083816
-0.2,64.0,0.18856259659969085,-0.012147394019352218
-0.2,65.0,0.2436188315371527,0.020832049346192483
-0.2,66.0,0.21062242395784428,0.018372828044974393
-0.2,67.0,0.26245130657214966,0.043687441806961894
-0.2,68.0,0.1914531592552599,-0.006886512669477862
-0.2,69.0,0.2594926305407922,0.017780018292136792
-0.2,70.0,0.20591711464409626,-0.020282751186203513
-0.2,71.0,0.17215531173609014,-0.021880557304109108
-0.2,72.0,0.2248416385135136,-0.013837674414686276
-0.2,73.0,0.17382862040916297,-0.044156424597564324
-0.2,74.0,0.16423357664233582,-0.026599647372899368
-0.2,75.0,0.21206676737032992,-0.014909069373673983
-0.2,76.0,0.21356046388528002,-0.01585100777909246
-0.2,77.0,0.18730517128077243,-0.026684472414561105
-0.2,78.0,0.2706873388765841,0.02986179344030853
-0.2,79.0,0.17043754008408762,-0.048038446141526144
-0.2,80.0,0.30448786772600395,0.08385346075786931
-0.2,81.0,0.22384562957914458,-0.004422423762349955
-0.2,82.0,0.23661996623486786,0.03293327312893238
-0.2,83.0,0.21087141891031005,-0.036405264200382016
-0.2,84.0,0.22156692949273063,-0.04200411660515084
-0.2,85.0,0.23149459607753067,0.0068882113218996545
-0.2,86.0,0.20171081677704206,-0.02013847456585243
-0.2,87.0,0.20434527304756303,-0.02057104155214098
-0.2,88.0,0.17958170733900428,-0.0497079411708522
-0.2,89.0,0.22296075868398355,-0.007454327667503617
-0.2,90.0,0.22654085948698105,0.03129463939602444
-0.2,91.0,0.2779427981928783,0.01976345112587058
-0.2,92.0,0.2554948714533103,0.0031471344741146262
-0.2,93.0,0.2261964735516371,-0.01098129025870673
-0.2,94.0,0.2173733669493467,0.004375570458966033
-0.2,95.0,0.24992462649529434,0.02484009863431968
-0.2,96.0,0.22011173184357544,-0.0036202886951524605
-0.2,97.0,0.2196346817652355,-0.01016180883288995
-0.2,98.0,0.25588488560184774,0.06113216351554946
-0.2,99.0,0.3097330543402446,0.06680797099849316
-0.4,0.0,0.24731182795698933,-0.016347120755718408
-0.4,1.0,0.20328647344815878,0.024357156328947045
-0.4,2.0,0.17125065809777967,-0.06843665208269673
-0.4,3.0,0.19075144508670522,-0.017115113761957824
-0.4,4.0,0.21201443648119322,0.005944113374988096
-0.4,5.0,0.1167213857126685,-0.048525698452537167
-0.4,6.0,0.2655670659086312,-0.012099581950701467
-0.4,7.0,0.20837174084803797,-0.04197345688262332
-0.4,8.0,0.251331827398253,0.02099519307252739
-0.4,9.0,0.2327332923517765,0.0067316251491355405
-0.4,10.0,0.22203655086711824,0.01597805542092446
-0.4,11.0,0.20069806640376525,0.0017554911913948473
-0.4,12.0,0.2274683113529037,-0.020012400250566595
-0.4,13.0,0.27673262303399276,-0.00787028510002675
-0.4,14.0,0.19348587227555195,-0.010103367385279182
-0.4,15.0,0.22973574454756765,0.010468821280129582
-0.4,16.0,0.18244813394182044,0.008539003646796437
-0.4,17.0,0.21321573568528648,0.0087046979854936
-0.4,18.0,0.19696520735391035,-0.027082495089463938
-0.4,19.0,0.1565467652444226,-0.04665663464202574
-0.4,20.0,0.22034553395431541,-0.006703899195996206
-0.4,21.0,0.15434243176178658,-0.0515670743733219
-0.4,22.0,0.20471792698135835,-0.016160740953893343
-0.4,23.0,0.23514333356985745,0.01715281699425295
-0.4,24.0,0.18888642979962214,-0.011606203174047255
-0.4,25.0,0.22157799437531298,-0.02601879235457081
-0.4,26.0,0.27211740041928706,0.06288627704639392
-0.4,27.0,0.2285336100466544,0.03722991053553841
-0.4,28.0,0.2214051039119806,-0.014179885601407006
-0.4,29.0,0.18935564564823593,0.002660940890189126
-0.4,30.0,0.2620272655575169,0.01715034908290916
-0.4,31.0,0.16212487064504988,-0.034291683561871324
-0.4,32.0,0.21875096553215723,-0.05398583554270294
-0.4,33.0,0.19112878556133375,-0.029550244888493032
-0.4,34.0,0.263233483791547,0.01562512658732313
-0.4,35.0,0.17923121265635164,-0.06519772111658396
-0.4,36.0,0.214616656777468,0.004512385247910098
-0.4,37.0,0.23560665739235387,0.007831647300114541
-0.4,38.0,0.21396053209688423,-0.01847791992499739
-0.4,39.0,0.15963836298299772,-0.08620668020067844
-0.4,40.0,0.16444452231196446,0.017874506645496675
-0.4,41.0,0.18248551818137565,-0.058222865226575334
-0.4,42.0,0.23608257199759733,-0.011799809145940861
-0.4,43.0,0.18204426759512574,-0.009756313070124764
-0.4,44.0,0.25442239655437626,0.01600051202457731
-0.4,45.0,0.27250308261405676,0.025294009646826328
-0.4,46.0,0.19838744583761178,-0.03840169870532218
-0.4,47.0,0.20869888475836443,0.03104360823593462
-0.4,48.0,0.17040982819848344,-0.04184863546609394
-0.4,49.0,0.24247016480394018,0.018094517569046214
-0.4,50.0,0.15251205475190527,-0.1000360014688703
-0.4,51.0,0.191525831904917,-0.04836135895177768
-0.4,52.0,0.211464755874021,-0.00520017901111196
-0.4,53.0,0.24004970040790308,0.007996031984127917
-0.4,54.0,0.18263473053892199,-0.029567482832463854
-0.4,55.0,0.1764713035512338,-0.03749429216882266
-0.4,56.0,0.19790001969017745,-0.04221462852774611
-0.4,57.0,0.18358676382152866,-0.048131256052462455
-0.4,58.0,0.20944616381678735,-0.04504551385381578
-0.4,59.0,0.17845753446940027,-0.0425357380989556
-0.4,60.0,0.2240227256485386,-0.0013971297088160902
-0.4,61.0,0.16307330458643665,-0.05127275385263295
-0.4,62.0,0.2637023313262314,0.031011880467431297
-0.4,63.0,0.2405261298841102,0.001665822668261153
-0.4,64.0,0.24380735451937177,0.01127221911416164
-0.4,65.0,0.20629013059732781,0.0027686538527817678
-0.4,66.0,0.2498262682418347,0.012365095894658746
-0.4,67.0,0.20318211517067236,-0.040640567107724984
-0.4,68.0,0.27638631029530253,-0.005111011914203712
-0.4,69.0,0.24896916983208986,-0.0007162498347347179
-0.4,70.0,0.23581188082348165,-0.05694599086669565
-0.4,71.0,0.2245073202407756,0.01759219835252116
-0.4,72.0,0.2763029388262453,0.05632878230811415
-0.4,73.0,0.2736673407868128,-0.014403301355179643
-0.4,74.0,0.2350463390582261,0.032508033524279174
-0.4,75.0,0.2482704423340971,0.007950703688208062
-0.4,76.0,0.137388592204401,-0.048655463028226424
